계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2011.0,1760.0,1883.0,nan,499.0,525.0,436.0,nan
Operating Income,136.0,-348.0,95.0,nan,20.0,22.0,23.0,nan
Oper.Income(Rep.),136.0,-348.0,95.0,nan,20.0,22.0,23.0,nan
Net Income,83.0,-231.0,118.0,nan,26.0,29.0,16.0,nan
Net Income(Contr.),83.0,-231.0,118.0,nan,26.0,29.0,16.0,nan
Net Income(Minor.),nan,-0.0,-0.0,nan,0.0,0.0,-0.0,nan
Total Assets,3507.0,3201.0,3378.0,nan,4204.0,3785.0,3378.0,nan
Total Liabilities,1115.0,1022.0,1001.0,nan,1294.0,1269.0,1001.0,nan
Total Equity,2392.0,2180.0,2377.0,nan,2910.0,2516.0,2377.0,nan
Net Income(Contr.),2392.0,2179.0,2376.0,nan,2909.0,2515.0,2376.0,nan
Net Income(Minor.),0.0,1.0,1.0,nan,1.0,1.0,1.0,nan
Capital Stock,172.0,172.0,172.0,nan,172.0,172.0,172.0,nan
Total Debt/Equity,46.64,46.88,42.11,nan,44.48,50.43,42.11,nan
Reserve Ratio,1288.95,1165.29,1280.11,nan,1589.36,1360.73,1280.11,nan
Oper.Income Margin,6.75,-19.8,5.06,nan,3.99,4.22,5.25,nan
Net Income Margin,4.12,-13.12,6.27,nan,5.25,5.59,3.74,nan
ROA,2.41,-6.89,3.59,nan,2.77,2.94,1.81,nan
ROE,3.54,-10.11,5.19,nan,4.05,4.33,2.67,nan
EPS(KRW),482.0,-1341.0,686.0,nan,152.0,170.0,95.0,nan
BPS(KRW),13889.0,12653.0,13801.0,nan,16894.0,14607.0,13801.0,nan
DPS(KRW),40.0,nan,nan,nan,nan,nan,nan,nan
PER,9.39,nan,6.74,nan,nan,nan,nan,nan
PBR,0.33,0.29,0.34,nan,0.38,0.55,0.34,nan
Issued Shares,17219.0,17219.0,17219.0,nan,17219.0,17219.0,17219.0,nan
Div Yield,0.88,nan,nan,nan,nan,nan,nan,nan
