계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,912.0,823.0,316.0,nan,77.0,39.0,128.0,nan
Operating Income,103.0,15.0,-159.0,nan,-31.0,-68.0,-13.0,nan
Oper.Income(Rep.),103.0,15.0,-159.0,nan,-31.0,-68.0,-13.0,nan
Net Income,152.0,49.0,-14.0,nan,70.0,-52.0,14.0,nan
Net Income(Contr.),152.0,49.0,-14.0,nan,70.0,-52.0,14.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1696.0,1660.0,1908.0,nan,1629.0,1912.0,1908.0,nan
Total Liabilities,248.0,200.0,140.0,nan,145.0,161.0,140.0,nan
Total Equity,1448.0,1460.0,1768.0,nan,1484.0,1750.0,1768.0,nan
Net Income(Contr.),1448.0,1460.0,1768.0,nan,1484.0,1750.0,1768.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,54.0,54.0,65.0,nan,54.0,65.0,65.0,nan
Total Debt/Equity,17.15,13.72,7.9,nan,9.75,9.22,7.9,nan
Reserve Ratio,2656.97,2696.95,2697.94,nan,2742.41,2670.22,2697.94,nan
Oper.Income Margin,11.25,1.78,-50.29,nan,-39.99,-174.4,-9.75,nan
Net Income Margin,16.69,5.94,-4.3,nan,90.57,-134.66,10.6,nan
ROA,9.42,2.91,-0.76,nan,17.25,-11.83,2.85,nan
ROE,10.97,3.36,-0.84,nan,19.13,-12.95,3.1,nan
EPS(KRW),1342.0,426.0,-112.0,nan,611.0,-412.0,104.0,nan
BPS(KRW),13044.0,13233.0,13990.0,nan,13448.0,13851.0,13990.0,nan
DPS(KRW),94.0,94.0,100.0,nan,nan,nan,100.0,nan
PER,6.48,40.41,nan,nan,nan,nan,nan,nan
PBR,0.67,1.3,0.76,nan,1.38,0.94,0.76,nan
Issued Shares,11465.0,11465.0,13051.0,nan,11465.0,13051.0,13051.0,nan
Div Yield,1.08,0.55,0.94,nan,nan,nan,0.94,nan
