계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,39538.0,39133.0,36751.0,38190.0,10099.0,8600.0,9226.0,9037.0
Operating Income,5672.0,5909.0,2116.0,2740.0,858.0,194.0,381.0,773.0
Oper.Income(Rep.),5672.0,5909.0,2116.0,nan,858.0,194.0,381.0,nan
Net Income,3763.0,4097.0,1170.0,2000.0,617.0,77.0,-128.0,564.0
Net Income(Contr.),2784.0,2836.0,428.0,1280.0,397.0,11.0,-408.0,nan
Net Income(Minor.),979.0,1260.0,742.0,nan,220.0,66.0,280.0,nan
Total Assets,35721.0,43408.0,55556.0,57310.0,47711.0,49268.0,55556.0,nan
Total Liabilities,15913.0,19519.0,28974.0,28820.0,21878.0,23918.0,28974.0,nan
Total Equity,19808.0,23889.0,26582.0,28490.0,25833.0,25350.0,26582.0,nan
Net Income(Contr.),15035.0,17986.0,20007.0,21200.0,19666.0,19175.0,20007.0,nan
Net Income(Minor.),4773.0,5903.0,6575.0,7290.0,6167.0,6175.0,6575.0,nan
Capital Stock,207.0,207.0,207.0,210.0,207.0,207.0,207.0,nan
Total Debt/Equity,80.33,81.71,109.0,101.16,84.69,94.35,109.0,nan
Reserve Ratio,7167.12,8592.34,9568.37,nan,9403.52,9166.46,9568.37,nan
Oper.Income Margin,14.34,15.1,5.76,7.17,8.49,2.25,4.13,8.55
Net Income Margin,7.04,7.25,1.17,3.35,3.93,0.12,-4.42,nan
ROA,11.63,10.35,2.37,3.54,5.25,0.63,-0.98,4.06
ROE,20.56,17.18,2.25,6.21,8.25,0.22,-8.33,nan
EPS(KRW),67213.0,68482.0,10340.0,30906.0,9585.0,257.0,-9846.0,nan
BPS(KRW),363356.0,434617.0,483418.0,512215.0,475176.0,463323.0,483418.0,nan
DPS(KRW),2250.0,2000.0,1800.0,2000.0,nan,nan,1800.0,nan
PER,2.18,3.5,17.46,7.34,nan,nan,nan,nan
PBR,0.4,0.55,0.37,0.44,0.4,0.38,0.37,nan
Issued Shares,4142.0,4142.0,4142.0,nan,4142.0,4142.0,4142.0,nan
Div Yield,1.54,0.83,1.0,nan,nan,nan,1.0,nan
