계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,98.0,nan,nan,186.0,nan,nan,nan,nan
Operating Income,-179.0,-313.0,-363.0,-260.0,-86.0,-95.0,-106.0,nan
Oper.Income(Rep.),-179.0,-313.0,-363.0,nan,-86.0,-95.0,-106.0,nan
Net Income,-199.0,-368.0,-326.0,-255.0,-77.0,-94.0,-89.0,nan
Net Income(Contr.),-199.0,-368.0,-326.0,-255.0,-77.0,-94.0,-89.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,640.0,947.0,737.0,1130.0,850.0,823.0,737.0,nan
Total Liabilities,297.0,133.0,72.0,720.0,160.0,78.0,72.0,nan
Total Equity,343.0,813.0,664.0,410.0,690.0,745.0,664.0,nan
Net Income(Contr.),343.0,813.0,664.0,410.0,690.0,745.0,664.0,nan
Net Income(Minor.),0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
Capital Stock,63.0,87.0,92.0,90.0,89.0,92.0,92.0,nan
Total Debt/Equity,86.67,16.36,10.91,175.61,23.16,10.48,10.91,nan
Reserve Ratio,441.72,837.08,624.98,nan,677.53,713.93,624.98,nan
Oper.Income Margin,-182.88,nan,nan,-139.78,nan,nan,nan,nan
Net Income Margin,-203.73,nan,nan,-137.1,nan,nan,nan,nan
ROA,-38.23,-46.47,-38.75,-27.32,-34.64,-45.12,-45.47,nan
ROE,-96.66,-63.75,-44.14,-47.48,-42.01,-52.6,-50.33,nan
EPS(KRW),-1335.0,-2245.0,-1803.0,-1387.0,-435.0,-521.0,-483.0,nan
BPS(KRW),2187.0,4685.0,3625.0,2239.0,3888.0,4070.0,3625.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,12.79,11.53,22.07,43.23,12.57,23.84,22.07,nan
Issued Shares,15662.0,17399.0,18370.0,nan,17795.0,18357.0,18370.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
