계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,214.0,185.0,256.0,nan,78.0,60.0,64.0,nan
Operating Income,17.0,-29.0,11.0,nan,14.0,1.0,-3.0,nan
Oper.Income(Rep.),17.0,-29.0,11.0,nan,14.0,1.0,-3.0,nan
Net Income,40.0,3.0,74.0,nan,10.0,34.0,31.0,nan
Net Income(Contr.),40.0,8.0,72.0,nan,11.0,36.0,25.0,nan
Net Income(Minor.),-0.0,-5.0,2.0,nan,-1.0,-2.0,6.0,nan
Total Assets,781.0,551.0,591.0,nan,625.0,653.0,591.0,nan
Total Liabilities,481.0,243.0,188.0,nan,287.0,278.0,188.0,nan
Total Equity,300.0,308.0,403.0,nan,338.0,375.0,403.0,nan
Net Income(Contr.),299.0,308.0,402.0,nan,342.0,381.0,402.0,nan
Net Income(Minor.),1.0,-0.0,0.0,nan,-4.0,-6.0,0.0,nan
Capital Stock,31.0,31.0,31.0,nan,31.0,31.0,31.0,nan
Total Debt/Equity,160.4,78.8,46.67,nan,84.87,74.08,46.67,nan
Reserve Ratio,876.5,906.13,1213.68,nan,1015.49,1143.0,1213.68,nan
Oper.Income Margin,7.78,-15.43,4.39,nan,18.46,2.06,-3.88,nan
Net Income Margin,18.72,4.3,28.07,nan,13.8,60.39,39.42,nan
ROA,5.09,0.48,12.93,nan,6.27,21.55,20.03,nan
ROE,14.28,2.62,20.18,nan,13.21,40.34,25.95,nan
EPS(KRW),131.0,26.0,234.0,nan,35.0,119.0,83.0,nan
BPS(KRW),977.0,1006.0,1314.0,nan,1115.0,1243.0,1314.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,18.92,125.1,15.38,nan,nan,nan,nan,nan
PBR,2.53,3.24,2.74,nan,2.6,2.41,2.74,nan
Issued Shares,30638.0,30638.0,30638.0,nan,30638.0,30638.0,30638.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
