계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10245.0,11068.0,13676.0,nan,2953.0,3678.0,4202.0,nan
Operating Income,221.0,592.0,226.0,nan,-58.0,173.0,-58.0,nan
Oper.Income(Rep.),221.0,592.0,226.0,nan,-58.0,173.0,-58.0,nan
Net Income,232.0,378.0,319.0,nan,-11.0,122.0,76.0,nan
Net Income(Contr.),189.0,306.0,236.0,nan,-31.0,75.0,72.0,nan
Net Income(Minor.),44.0,72.0,83.0,nan,20.0,47.0,4.0,nan
Total Assets,10104.0,10263.0,13023.0,nan,12775.0,12838.0,13023.0,nan
Total Liabilities,4124.0,4081.0,6213.0,nan,6130.0,5917.0,6213.0,nan
Total Equity,5980.0,6182.0,6810.0,nan,6645.0,6920.0,6810.0,nan
Net Income(Contr.),4837.0,5091.0,5183.0,nan,5127.0,5268.0,5183.0,nan
Net Income(Minor.),1143.0,1091.0,1627.0,nan,1517.0,1653.0,1627.0,nan
Capital Stock,310.0,310.0,310.0,nan,310.0,310.0,310.0,nan
Total Debt/Equity,68.96,66.02,91.24,nan,92.26,85.5,91.24,nan
Reserve Ratio,1464.57,1542.12,1571.87,nan,1553.98,1599.31,1571.87,nan
Oper.Income Margin,2.15,5.35,1.65,nan,-1.96,4.71,-1.38,nan
Net Income Margin,1.84,2.77,1.73,nan,-1.04,2.05,1.71,nan
ROA,2.33,3.71,2.74,nan,-0.36,3.8,2.35,nan
ROE,3.99,6.17,4.6,nan,-2.39,5.79,5.49,nan
EPS(KRW),304.0,494.0,381.0,nan,-50.0,121.0,116.0,nan
BPS(KRW),7823.0,8211.0,8359.0,nan,8270.0,8497.0,8359.0,nan
DPS(KRW),100.0,110.0,110.0,nan,nan,nan,110.0,nan
PER,11.15,11.01,10.21,nan,nan,nan,nan,nan
PBR,0.43,0.66,0.47,nan,0.67,0.49,0.47,nan
Issued Shares,62000.0,62000.0,62000.0,nan,62000.0,62000.0,62000.0,nan
Div Yield,2.95,2.02,2.83,nan,nan,nan,2.83,nan
