계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6610.0,6322.0,6352.0,nan,1626.0,1733.0,1546.0,nan
Operating Income,552.0,-239.0,-94.0,nan,87.0,40.0,-225.0,nan
Oper.Income(Rep.),552.0,-239.0,-94.0,nan,87.0,40.0,-225.0,nan
Net Income,801.0,93.0,153.0,nan,182.0,72.0,-248.0,nan
Net Income(Contr.),699.0,192.0,46.0,nan,147.0,41.0,-245.0,nan
Net Income(Minor.),102.0,-99.0,107.0,nan,35.0,31.0,-2.0,nan
Total Assets,11666.0,11698.0,12168.0,nan,12689.0,12604.0,12168.0,nan
Total Liabilities,5234.0,5223.0,5532.0,nan,5694.0,5621.0,5532.0,nan
Total Equity,6432.0,6475.0,6636.0,nan,6995.0,6983.0,6636.0,nan
Net Income(Contr.),5136.0,5283.0,5493.0,nan,5676.0,5813.0,5493.0,nan
Net Income(Minor.),1296.0,1191.0,1143.0,nan,1319.0,1170.0,1143.0,nan
Capital Stock,250.0,250.0,250.0,nan,250.0,250.0,250.0,nan
Total Debt/Equity,81.37,80.66,83.36,nan,81.41,80.49,83.36,nan
Reserve Ratio,1954.54,2013.48,2097.3,nan,2170.56,2225.34,2097.3,nan
Oper.Income Margin,8.35,-3.78,-1.48,nan,5.35,2.3,-14.58,nan
Net Income Margin,10.57,3.04,0.73,nan,9.07,2.39,-15.88,nan
ROA,7.03,0.8,1.28,nan,5.89,2.28,-8.0,nan
ROE,14.51,3.69,0.86,nan,10.67,2.88,-17.37,nan
EPS(KRW),13978.0,3848.0,926.0,nan,2950.0,827.0,-4910.0,nan
BPS(KRW),102727.0,105674.0,109865.0,nan,113528.0,116267.0,109865.0,nan
DPS(KRW),350.0,200.0,nan,nan,nan,nan,nan,nan
PER,3.22,10.92,37.65,nan,nan,nan,nan,nan
PBR,0.44,0.4,0.32,nan,0.43,0.55,0.32,nan
Issued Shares,5000.0,5000.0,5000.0,nan,5000.0,5000.0,5000.0,nan
Div Yield,0.78,0.48,nan,nan,nan,nan,nan,nan
