계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,997.0,914.0,261.0,nan,nan,nan,nan,nan
Operating Income,338.0,350.0,-18.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),338.0,350.0,-18.0,nan,nan,nan,0.0,nan
Net Income,278.0,327.0,34.0,nan,nan,nan,nan,nan
Net Income(Contr.),278.0,327.0,34.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1415.0,2259.0,2297.0,nan,nan,nan,2297.0,nan
Total Liabilities,411.0,132.0,240.0,nan,nan,nan,240.0,nan
Total Equity,1004.0,2126.0,2057.0,nan,nan,nan,2057.0,nan
Net Income(Contr.),1004.0,2126.0,2057.0,nan,nan,nan,2057.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,21.0,25.0,25.0,nan,nan,nan,25.0,nan
Total Debt/Equity,40.94,6.23,11.65,nan,nan,nan,11.65,nan
Reserve Ratio,4631.8,8286.66,8013.71,nan,nan,nan,8013.71,nan
Oper.Income Margin,33.92,38.3,-6.84,nan,nan,nan,nan,nan
Net Income Margin,27.83,35.73,13.06,nan,nan,nan,nan,nan
ROA,25.91,17.79,1.5,nan,nan,nan,nan,nan
ROE,34.36,20.87,1.63,nan,nan,nan,nan,nan
EPS(KRW),2633.0,2746.0,269.0,nan,nan,nan,0.0,nan
BPS(KRW),9464.0,16773.0,16227.0,nan,nan,nan,16227.0,nan
DPS(KRW),750.0,800.0,800.0,nan,nan,nan,800.0,nan
PER,nan,26.87,91.2,nan,nan,nan,nan,nan
PBR,nan,4.4,1.51,nan,nan,nan,1.51,nan
Issued Shares,10605.0,12676.0,12676.0,nan,nan,nan,12676.0,nan
Div Yield,nan,1.08,3.26,nan,nan,nan,3.26,nan
