계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,27869.0,38193.0,36337.0,41018.0,8918.0,9072.0,10948.0,8298.0
Operating Income,1416.0,2475.0,2407.0,3251.0,743.0,763.0,421.0,596.0
Oper.Income(Rep.),1416.0,2475.0,2407.0,nan,743.0,763.0,421.0,nan
Net Income,1159.0,2214.0,1709.0,2654.0,554.0,679.0,124.0,428.0
Net Income(Contr.),1185.0,2240.0,1721.0,2633.0,553.0,683.0,118.0,483.0
Net Income(Minor.),-25.0,-26.0,-12.0,nan,2.0,-5.0,5.0,nan
Total Assets,77724.0,71396.0,80255.0,82798.0,75522.0,74724.0,80255.0,nan
Total Liabilities,63192.0,55196.0,62984.0,63179.0,58904.0,57427.0,62984.0,nan
Total Equity,14532.0,16199.0,17272.0,19618.0,16618.0,17296.0,17272.0,nan
Net Income(Contr.),14278.0,15974.0,17059.0,19412.0,16405.0,17088.0,17059.0,nan
Net Income(Minor.),254.0,225.0,213.0,206.0,213.0,208.0,213.0,nan
Capital Stock,4874.0,4874.0,4874.0,4871.0,4874.0,4874.0,4874.0,nan
Total Debt/Equity,434.84,340.73,364.66,322.05,354.45,332.03,364.66,nan
Reserve Ratio,192.96,227.76,250.01,nan,236.61,250.61,250.01,nan
Oper.Income Margin,5.08,6.48,6.62,7.93,8.33,8.41,3.85,7.18
Net Income Margin,4.25,5.87,4.74,6.42,6.2,7.53,1.08,5.82
ROA,1.7,2.97,2.25,3.26,3.01,3.61,0.64,2.13
ROE,8.78,14.81,10.42,14.44,13.71,16.33,2.77,11.32
EPS(KRW),1215.0,2298.0,1765.0,2702.0,567.0,701.0,121.0,495.0
BPS(KRW),14648.0,16388.0,17500.0,19915.0,16830.0,17531.0,17500.0,nan
DPS(KRW),250.0,500.0,500.0,569.0,nan,nan,500.0,nan
PER,41.88,21.76,31.1,30.24,nan,nan,nan,nan
PBR,3.47,3.05,3.14,4.1,3.15,2.97,3.14,nan
Issued Shares,97475.0,97475.0,97475.0,nan,97475.0,97475.0,97475.0,nan
Div Yield,0.49,1.0,0.91,nan,nan,nan,0.91,nan
