계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Net Operating Revenue,2117.0,1707.0,1679.0,nan,527.0,368.0,277.0,nan
Operating Income,418.0,332.0,218.0,nan,161.0,-23.0,-126.0,nan
Oper.Income(Rep.),418.0,332.0,218.0,nan,161.0,-23.0,-126.0,nan
Net Income,297.0,287.0,166.0,nan,103.0,4.0,-101.0,nan
Net Income(Contr.),297.0,287.0,166.0,nan,103.0,4.0,-101.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,61699.0,77872.0,87797.0,nan,93511.0,97797.0,87797.0,nan
Total Liabilities,52504.0,68518.0,79083.0,nan,84700.0,88981.0,79083.0,nan
Total Equity,9195.0,9354.0,8714.0,nan,8811.0,8815.0,8714.0,nan
Net Income(Contr.),9195.0,9354.0,8714.0,nan,8811.0,8815.0,8714.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,3640.0,3640.0,3640.0,nan,3640.0,3640.0,3640.0,nan
Total Debt/Equity,570.98,732.48,907.52,nan,961.27,1009.41,907.52,nan
Reserve Ratio,165.43,169.79,152.21,nan,154.88,154.99,152.21,nan
Oper.Income Margin,3.1,2.51,1.32,nan,4.0,-0.52,-2.87,nan
Net Income Margin,2.2,2.17,1.01,nan,2.56,0.09,-2.31,nan
ROA,0.45,0.41,0.2,nan,0.47,0.02,-0.44,nan
ROE,3.22,3.09,1.84,nan,4.72,0.18,-4.61,nan
EPS(KRW),408.0,394.0,243.0,nan,154.0,6.0,-151.0,nan
BPS(KRW),13272.0,13490.0,13696.0,nan,13841.0,13847.0,13696.0,nan
DPS(KRW),100.0,150.0,100.0,nan,nan,nan,100.0,nan
PER,12.25,9.84,15.79,nan,nan,nan,nan,nan
PBR,0.38,0.29,0.28,nan,0.37,0.33,0.28,nan
Issued Shares,55481.0,55481.0,55481.0,nan,55481.0,55481.0,55481.0,nan
Div Yield,2.0,3.87,2.61,nan,nan,nan,2.61,nan
