계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1837.0,3135.0,4715.0,5632.0,1161.0,1391.0,1100.0,1202.0
Operating Income,-1187.0,-606.0,390.0,853.0,59.0,222.0,22.0,109.0
Oper.Income(Rep.),-1187.0,-606.0,390.0,nan,59.0,222.0,22.0,nan
Net Income,-2247.0,-2023.0,-1166.0,-254.0,-25.0,-290.0,-466.0,-255.0
Net Income(Contr.),-2247.0,-2022.0,-1166.0,-253.0,-25.0,-290.0,-467.0,-300.0
Net Income(Minor.),-0.0,-1.0,0.0,nan,-0.0,-0.0,1.0,nan
Total Assets,18028.0,17641.0,21666.0,22940.0,21859.0,21729.0,21666.0,nan
Total Liabilities,15711.0,16986.0,18536.0,19472.0,17914.0,18101.0,18536.0,nan
Total Equity,2317.0,656.0,3131.0,3468.0,3945.0,3628.0,3131.0,nan
Net Income(Contr.),2352.0,692.0,3167.0,3692.0,3982.0,3665.0,3167.0,nan
Net Income(Minor.),-35.0,-36.0,-36.0,-224.0,-37.0,-37.0,-36.0,nan
Capital Stock,365.0,379.0,381.0,384.0,381.0,381.0,381.0,nan
Total Debt/Equity,678.1,2590.85,592.08,561.41,454.13,498.94,592.08,nan
Reserve Ratio,544.68,82.6,731.23,nan,945.12,862.04,731.23,nan
Oper.Income Margin,-64.64,-19.33,8.27,15.14,5.07,15.93,1.97,9.02
Net Income Margin,-122.34,-64.49,-24.73,-4.5,-2.15,-20.85,-42.44,-24.91
ROA,-14.47,-11.34,-5.93,-1.14,-0.51,-5.33,-8.59,-4.71
ROE,-154.22,-132.87,-60.42,-7.38,-4.6,-30.35,-54.67,-37.83
EPS(KRW),-3080.0,-2669.0,-1530.0,-332.0,-33.0,-381.0,-613.0,-393.0
BPS(KRW),3223.0,913.0,4156.0,4845.0,5226.0,4810.0,4156.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,4.48,10.27,1.84,2.07,1.85,2.12,1.84,nan
Issued Shares,72967.0,75775.0,76196.0,nan,76196.0,76196.0,76196.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
