계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,259.0,291.0,300.0,430.0,81.0,68.0,68.0,99.0
Operating Income,-22.0,-53.0,-30.0,2.0,1.0,-14.0,-7.0,-5.0
Oper.Income(Rep.),-22.0,-53.0,-30.0,nan,1.0,-14.0,-7.0,nan
Net Income,-2.0,-13.0,-30.0,-7.0,-4.0,-15.0,15.0,-18.0
Net Income(Contr.),-3.0,-14.0,-31.0,-2.0,-4.0,-15.0,15.0,-15.0
Net Income(Minor.),0.0,1.0,1.0,nan,0.0,0.0,-0.0,nan
Total Assets,1228.0,1150.0,1002.0,1338.0,1028.0,1016.0,1002.0,nan
Total Liabilities,381.0,192.0,42.0,418.0,71.0,76.0,42.0,nan
Total Equity,847.0,958.0,960.0,920.0,957.0,941.0,960.0,nan
Net Income(Contr.),842.0,951.0,950.0,917.0,948.0,932.0,950.0,nan
Net Income(Minor.),5.0,8.0,10.0,4.0,9.0,9.0,10.0,nan
Capital Stock,61.0,64.0,66.0,63.0,66.0,66.0,66.0,nan
Total Debt/Equity,45.05,19.99,4.42,45.43,7.38,8.05,4.42,nan
Reserve Ratio,1330.2,1421.45,1424.35,nan,1422.98,1397.18,1424.35,nan
Oper.Income Margin,-8.36,-18.19,-9.9,0.47,1.07,-20.52,-10.83,-5.05
Net Income Margin,-1.0,-4.64,-10.46,-0.35,-5.49,-22.46,22.31,-15.15
ROA,-0.22,-1.09,-2.82,-0.56,-1.5,-5.88,5.98,-7.18
ROE,-0.34,-1.51,-3.31,-0.16,-1.85,-6.53,6.43,-6.32
EPS(KRW),-22.0,-105.0,-239.0,-11.0,-34.0,-117.0,115.0,-113.0
BPS(KRW),7151.0,7607.0,7622.0,7282.0,7615.0,7486.0,7622.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.15,4.02,3.05,4.72,3.1,2.6,3.05,nan
Issued Shares,11932.0,12811.0,13060.0,nan,13047.0,13052.0,13060.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
