계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2740.0,2921.0,3084.0,nan,nan,nan,nan,nan
Operating Income,232.0,205.0,316.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),232.0,205.0,316.0,nan,nan,nan,0.0,nan
Net Income,219.0,189.0,392.0,nan,nan,nan,nan,nan
Net Income(Contr.),219.0,189.0,392.0,nan,nan,nan,nan,nan
Net Income(Minor.),0.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,4066.0,4199.0,4252.0,nan,nan,nan,4252.0,nan
Total Liabilities,1307.0,1545.0,1635.0,nan,nan,nan,1635.0,nan
Total Equity,2759.0,2654.0,2617.0,nan,nan,nan,2617.0,nan
Net Income(Contr.),2753.0,2654.0,2617.0,nan,nan,nan,2617.0,nan
Net Income(Minor.),5.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,139.0,139.0,139.0,nan,nan,nan,139.0,nan
Total Debt/Equity,47.38,58.24,62.49,nan,nan,nan,62.49,nan
Reserve Ratio,1979.9,1980.0,2025.14,nan,nan,nan,2025.14,nan
Oper.Income Margin,8.46,7.01,10.26,nan,nan,nan,nan,nan
Net Income Margin,7.99,6.47,12.72,nan,nan,nan,nan,nan
ROA,5.93,4.58,9.29,nan,nan,nan,nan,nan
ROE,8.59,6.99,14.89,nan,nan,nan,nan,nan
EPS(KRW),1575.0,1360.0,2823.0,nan,nan,nan,0.0,nan
BPS(KRW),20799.0,20800.0,21251.0,nan,nan,nan,21251.0,nan
DPS(KRW),800.0,800.0,800.0,nan,nan,nan,800.0,nan
PER,16.28,15.88,6.4,nan,nan,nan,nan,nan
PBR,1.23,1.04,0.85,nan,nan,nan,0.85,nan
Issued Shares,13900.0,13900.0,13900.0,nan,nan,nan,13900.0,nan
Div Yield,3.12,3.7,4.43,nan,nan,nan,4.43,nan
