계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2012.0,3360.0,2444.0,2879.0,694.0,877.0,338.0,543.0
Operating Income,148.0,228.0,36.0,194.0,92.0,80.0,-131.0,4.0
Oper.Income(Rep.),148.0,228.0,36.0,nan,92.0,80.0,-131.0,nan
Net Income,76.0,224.0,110.0,184.0,92.0,40.0,-50.0,3.0
Net Income(Contr.),26.0,118.0,162.0,176.0,104.0,27.0,13.0,3.0
Net Income(Minor.),50.0,106.0,-52.0,nan,-13.0,13.0,-63.0,nan
Total Assets,3431.0,4666.0,4384.0,4517.0,4488.0,4641.0,4384.0,nan
Total Liabilities,1523.0,1900.0,1575.0,1498.0,1641.0,1780.0,1575.0,nan
Total Equity,1908.0,2766.0,2809.0,3019.0,2848.0,2861.0,2809.0,nan
Net Income(Contr.),1296.0,1631.0,1768.0,1912.0,1748.0,1754.0,1768.0,nan
Net Income(Minor.),612.0,1135.0,1040.0,1107.0,1100.0,1107.0,1040.0,nan
Capital Stock,49.0,53.0,56.0,56.0,56.0,56.0,56.0,nan
Total Debt/Equity,79.81,68.67,56.09,49.62,57.6,62.2,56.09,nan
Reserve Ratio,2706.28,3020.03,3158.49,nan,3101.92,3132.61,3158.49,nan
Oper.Income Margin,7.35,6.79,1.47,6.74,13.31,9.13,-38.78,0.74
Net Income Margin,1.3,3.52,6.63,6.11,14.99,3.08,3.86,0.55
ROA,2.88,5.54,2.43,4.13,7.96,3.49,-4.42,0.27
ROE,2.24,8.07,9.53,9.56,24.52,6.16,2.97,0.68
EPS(KRW),247.0,1045.0,1412.0,1535.0,907.0,235.0,114.0,26.0
BPS(KRW),12865.0,14719.0,15827.0,17081.0,15552.0,15701.0,15827.0,nan
DPS(KRW),92.0,236.0,194.0,250.0,nan,nan,194.0,nan
PER,88.01,26.08,9.26,8.44,nan,nan,nan,nan
PBR,1.69,1.85,0.83,0.76,1.18,0.94,0.83,nan
Issued Shares,10635.0,11304.0,11469.0,nan,11469.0,11469.0,11469.0,nan
Div Yield,0.42,0.87,1.49,nan,nan,nan,1.49,nan
