계정,2023/09,2024/03,2024/09,2025/03(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,479.0,534.0,583.0,nan,279.0,nan,306.0,nan
Operating Income,251.0,322.0,338.0,nan,140.0,nan,202.0,nan
Oper.Income(Rep.),251.0,322.0,338.0,nan,140.0,0.0,202.0,nan
Net Income,695.0,95.0,47.0,nan,12.0,nan,51.0,nan
Net Income(Contr.),679.0,80.0,31.0,nan,4.0,nan,43.0,nan
Net Income(Minor.),15.0,15.0,15.0,nan,8.0,nan,8.0,nan
Total Assets,18254.0,20043.0,21588.0,nan,21588.0,21588.0,22562.0,nan
Total Liabilities,12202.0,14091.0,16187.0,nan,16222.0,16187.0,15455.0,nan
Total Equity,6052.0,5952.0,5401.0,nan,5366.0,5401.0,7107.0,nan
Net Income(Contr.),5457.0,5356.0,4806.0,nan,4778.0,4806.0,6520.0,nan
Net Income(Minor.),595.0,595.0,595.0,nan,588.0,595.0,588.0,nan
Capital Stock,921.0,921.0,921.0,nan,921.0,921.0,1249.0,nan
Total Debt/Equity,201.61,236.75,299.71,nan,302.32,299.71,217.46,nan
Reserve Ratio,492.49,481.59,421.77,nan,418.82,421.77,421.81,nan
Oper.Income Margin,52.53,60.23,57.93,nan,49.98,nan,66.2,nan
Net Income Margin,141.95,14.98,5.34,nan,1.42,nan,14.09,nan
ROA,3.71,0.5,0.22,nan,0.22,0.0,0.92,nan
ROE,14.07,1.48,0.61,nan,0.31,0.0,3.04,nan
EPS(KRW),748.0,86.0,34.0,nan,4.0,0.0,38.0,nan
BPS(KRW),5877.0,5769.0,5175.0,nan,5146.0,5175.0,5218.0,nan
DPS(KRW),372.0,636.0,809.0,nan,nan,809.0,nan,nan
PER,8.14,76.4,182.4,nan,nan,nan,nan,nan
PBR,1.04,1.14,1.18,nan,1.22,1.18,1.08,nan
Issued Shares,88852.0,88852.0,88852.0,nan,88852.0,88852.0,120940.0,nan
Div Yield,6.11,9.65,13.22,nan,nan,13.22,nan,nan
