계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2695.0,2153.0,2958.0,4100.0,739.0,634.0,nan,nan
Operating Income,-29.0,177.0,165.0,243.0,103.0,-24.0,nan,nan
Oper.Income(Rep.),-29.0,177.0,165.0,nan,103.0,-24.0,0.0,nan
Net Income,-31.0,151.0,198.0,239.0,83.0,-32.0,nan,nan
Net Income(Contr.),-31.0,151.0,198.0,239.0,83.0,-32.0,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1556.0,1366.0,1884.0,nan,1596.0,1486.0,1884.0,nan
Total Liabilities,1287.0,937.0,973.0,nan,1040.0,677.0,973.0,nan
Total Equity,269.0,428.0,911.0,nan,556.0,808.0,911.0,nan
Net Income(Contr.),269.0,428.0,911.0,nan,556.0,808.0,911.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,5.0,7.0,9.0,nan,7.0,9.0,9.0,nan
Total Debt/Equity,478.92,218.81,106.76,nan,186.94,83.82,106.76,nan
Reserve Ratio,5273.94,6206.56,9558.99,nan,7525.06,8466.53,9558.99,nan
Oper.Income Margin,-1.06,8.21,5.59,5.93,14.01,-3.85,nan,nan
Net Income Margin,-1.16,7.01,6.7,5.83,11.25,-4.98,nan,nan
ROA,-2.42,10.34,12.19,12.68,nan,-8.19,0.0,nan
ROE,-11.04,43.31,29.58,26.23,nan,-18.5,0.0,nan
EPS(KRW),-431.0,2075.0,2100.0,2241.0,1139.0,-334.0,0.0,nan
BPS(KRW),3693.0,5876.0,9659.0,nan,7625.0,8567.0,9659.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,5.26,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,7275.0,7291.0,9435.0,nan,7295.0,9435.0,9435.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
