계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,58.0,33.0,32.0,nan,nan,nan,nan,nan
Operating Income,-152.0,-159.0,-165.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-152.0,-159.0,-165.0,nan,nan,nan,0.0,nan
Net Income,-151.0,-159.0,-220.0,nan,nan,nan,nan,nan
Net Income(Contr.),-151.0,-159.0,-220.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,683.0,525.0,1689.0,nan,nan,nan,1689.0,nan
Total Liabilities,152.0,164.0,172.0,nan,nan,nan,172.0,nan
Total Equity,531.0,361.0,1517.0,nan,nan,nan,1517.0,nan
Net Income(Contr.),531.0,361.0,1517.0,nan,nan,nan,1517.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,103.0,103.0,116.0,nan,nan,nan,116.0,nan
Total Debt/Equity,28.55,45.31,11.33,nan,nan,nan,11.33,nan
Reserve Ratio,414.95,258.93,1210.02,nan,nan,nan,1210.02,nan
Oper.Income Margin,-261.9,-475.3,-524.33,nan,nan,nan,nan,nan
Net Income Margin,-259.08,-476.43,-699.0,nan,nan,nan,nan,nan
ROA,-20.61,-26.37,-19.9,nan,nan,nan,nan,nan
ROE,-26.11,-35.68,-23.46,nan,nan,nan,nan,nan
EPS(KRW),-689.0,-728.0,-1000.0,nan,nan,nan,0.0,nan
BPS(KRW),2428.0,1693.0,6550.0,nan,nan,nan,6550.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.05,23.05,15.54,nan,nan,nan,15.54,nan
Issued Shares,21871.0,21871.0,23297.0,nan,nan,nan,23297.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
