계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1542.0,1636.0,2158.0,nan,474.0,684.0,567.0,nan
Operating Income,95.0,88.0,69.0,nan,38.0,30.0,-21.0,nan
Oper.Income(Rep.),95.0,88.0,69.0,nan,38.0,30.0,-21.0,nan
Net Income,-28.0,29.0,116.0,nan,45.0,51.0,-38.0,nan
Net Income(Contr.),-54.0,-19.0,70.0,nan,17.0,32.0,-18.0,nan
Net Income(Minor.),26.0,47.0,46.0,nan,28.0,19.0,-20.0,nan
Total Assets,9153.0,9097.0,9138.0,nan,9071.0,9132.0,9138.0,nan
Total Liabilities,703.0,730.0,793.0,nan,691.0,709.0,793.0,nan
Total Equity,8450.0,8367.0,8345.0,nan,8380.0,8424.0,8345.0,nan
Net Income(Contr.),7530.0,7408.0,7363.0,nan,7382.0,7410.0,7363.0,nan
Net Income(Minor.),920.0,959.0,982.0,nan,998.0,1014.0,982.0,nan
Capital Stock,551.0,551.0,551.0,nan,551.0,551.0,551.0,nan
Total Debt/Equity,8.32,8.72,9.51,nan,8.25,8.41,9.51,nan
Reserve Ratio,1266.82,1244.83,1236.61,nan,1239.99,1245.15,1236.61,nan
Oper.Income Margin,6.17,5.4,3.22,nan,7.94,4.42,-3.63,nan
Net Income Margin,-3.49,-1.15,3.24,nan,3.57,4.7,-3.17,nan
ROA,-0.29,0.31,1.27,nan,1.99,2.23,-1.67,nan
ROE,-0.71,-0.25,0.95,nan,0.92,1.74,-0.97,nan
EPS(KRW),-48.0,-17.0,63.0,nan,15.0,29.0,-16.0,nan
BPS(KRW),6834.0,6724.0,6683.0,nan,6700.0,6726.0,6683.0,nan
DPS(KRW),90.0,100.0,110.0,nan,nan,nan,110.0,nan
PER,nan,nan,59.66,nan,nan,nan,nan,nan
PBR,0.37,0.47,0.57,nan,0.53,0.67,0.57,nan
Issued Shares,110203.0,110203.0,110203.0,nan,110203.0,110203.0,110203.0,nan
Div Yield,3.59,3.15,2.91,nan,nan,nan,2.91,nan
