계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6732.0,6388.0,6431.0,nan,1774.0,1536.0,1632.0,nan
Operating Income,44.0,232.0,205.0,nan,117.0,21.0,20.0,nan
Oper.Income(Rep.),44.0,232.0,205.0,nan,117.0,21.0,20.0,nan
Net Income,117.0,217.0,181.0,nan,85.0,12.0,44.0,nan
Net Income(Contr.),62.0,165.0,133.0,nan,70.0,2.0,34.0,nan
Net Income(Minor.),55.0,52.0,49.0,nan,15.0,10.0,9.0,nan
Total Assets,9578.0,9857.0,9697.0,nan,9978.0,9672.0,9697.0,nan
Total Liabilities,2789.0,2936.0,2648.0,nan,2957.0,2643.0,2648.0,nan
Total Equity,6788.0,6921.0,7050.0,nan,7021.0,7029.0,7050.0,nan
Net Income(Contr.),6015.0,6105.0,6191.0,nan,6178.0,6177.0,6191.0,nan
Net Income(Minor.),773.0,816.0,859.0,nan,843.0,852.0,859.0,nan
Capital Stock,65.0,65.0,65.0,nan,65.0,65.0,65.0,nan
Total Debt/Equity,41.09,42.42,37.56,nan,42.12,37.6,37.56,nan
Reserve Ratio,9154.17,9291.67,9424.6,nan,9405.14,9402.76,9424.6,nan
Oper.Income Margin,0.65,3.63,3.19,nan,6.61,1.39,1.26,nan
Net Income Margin,0.92,2.59,2.06,nan,3.96,0.12,2.1,nan
ROA,1.25,2.24,1.85,nan,3.46,0.47,1.8,nan
ROE,1.04,2.73,2.16,nan,4.58,0.12,2.22,nan
EPS(KRW),476.0,1270.0,1019.0,nan,541.0,15.0,264.0,nan
BPS(KRW),46271.0,46958.0,47623.0,nan,47526.0,47514.0,47623.0,nan
DPS(KRW),250.0,250.0,250.0,nan,nan,nan,250.0,nan
PER,43.6,16.33,24.82,nan,nan,nan,nan,nan
PBR,0.45,0.44,0.53,nan,0.55,0.56,0.53,nan
Issued Shares,13000.0,13000.0,13000.0,nan,13000.0,13000.0,13000.0,nan
Div Yield,1.2,1.2,0.99,nan,nan,nan,0.99,nan
