계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,12904.0,11420.0,13734.0,nan,3638.0,3351.0,3397.0,nan
Operating Income,451.0,287.0,245.0,nan,116.0,54.0,-32.0,nan
Oper.Income(Rep.),451.0,287.0,245.0,nan,116.0,54.0,-32.0,nan
Net Income,1055.0,700.0,855.0,nan,299.0,150.0,19.0,nan
Net Income(Contr.),1054.0,698.0,855.0,nan,299.0,150.0,19.0,nan
Net Income(Minor.),1.0,2.0,0.0,nan,0.0,0.0,-0.0,nan
Total Assets,12810.0,13452.0,14803.0,nan,14417.0,14276.0,14803.0,nan
Total Liabilities,2775.0,2870.0,3457.0,nan,3196.0,2911.0,3457.0,nan
Total Equity,10035.0,10582.0,11346.0,nan,11222.0,11364.0,11346.0,nan
Net Income(Contr.),10007.0,10564.0,11329.0,nan,11204.0,11347.0,11329.0,nan
Net Income(Minor.),28.0,19.0,17.0,nan,17.0,17.0,17.0,nan
Capital Stock,115.0,115.0,115.0,nan,115.0,115.0,115.0,nan
Total Debt/Equity,27.65,27.12,30.46,nan,28.48,25.62,30.46,nan
Reserve Ratio,8743.67,9236.01,9900.53,nan,9793.08,9917.08,9900.53,nan
Oper.Income Margin,3.5,2.51,1.78,nan,3.18,1.6,-0.94,nan
Net Income Margin,8.17,6.11,6.22,nan,8.22,4.47,0.56,nan
ROA,8.36,5.33,6.05,nan,8.41,4.18,0.51,nan
ROE,11.12,6.78,7.81,nan,10.83,5.32,0.67,nan
EPS(KRW),4583.0,3033.0,3716.0,nan,1301.0,652.0,82.0,nan
BPS(KRW),44218.0,46680.0,50003.0,nan,49465.0,50085.0,50003.0,nan
DPS(KRW),300.0,300.0,300.0,nan,nan,nan,300.0,nan
PER,6.5,4.03,3.0,nan,nan,nan,nan,nan
PBR,0.67,0.26,0.22,nan,0.28,0.26,0.22,nan
Issued Shares,19309.0,19309.0,19309.0,nan,19309.0,19309.0,19309.0,nan
Div Yield,1.01,2.45,2.69,nan,nan,nan,2.69,nan
