계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1539.0,1229.0,1193.0,nan,nan,nan,nan,nan
Operating Income,225.0,7.0,-26.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),225.0,7.0,-26.0,nan,nan,nan,0.0,nan
Net Income,257.0,-303.0,-287.0,nan,nan,nan,nan,nan
Net Income(Contr.),257.0,-303.0,-287.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4580.0,3957.0,3122.0,nan,nan,nan,3122.0,nan
Total Liabilities,2015.0,1699.0,1469.0,nan,nan,nan,1469.0,nan
Total Equity,2564.0,2257.0,1654.0,nan,nan,nan,1654.0,nan
Net Income(Contr.),2564.0,2257.0,1654.0,nan,nan,nan,1654.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,61.0,61.0,61.0,nan,nan,nan,61.0,nan
Total Debt/Equity,78.59,75.28,88.8,nan,nan,nan,88.8,nan
Reserve Ratio,4109.41,3605.53,2614.72,nan,nan,nan,2614.72,nan
Oper.Income Margin,14.64,0.56,-2.21,nan,nan,nan,nan,nan
Net Income Margin,16.7,-24.66,-24.05,nan,nan,nan,nan,nan
ROA,5.87,-7.1,-8.1,nan,nan,nan,nan,nan
ROE,11.23,-12.57,-14.67,nan,nan,nan,nan,nan
EPS(KRW),2109.0,-2488.0,-2354.0,nan,nan,nan,0.0,nan
BPS(KRW),21047.0,18528.0,13574.0,nan,nan,nan,13574.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,8.54,nan,nan,nan,nan,nan,nan,nan
PBR,0.86,1.47,0.77,nan,nan,nan,0.77,nan
Issued Shares,12184.0,12184.0,12184.0,nan,nan,nan,12184.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
