계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1171.0,1049.0,1464.0,nan,359.0,381.0,376.0,nan
Operating Income,129.0,127.0,222.0,nan,54.0,54.0,61.0,nan
Oper.Income(Rep.),129.0,127.0,222.0,nan,54.0,54.0,61.0,nan
Net Income,24.0,120.0,120.0,nan,-13.0,-8.0,74.0,nan
Net Income(Contr.),28.0,123.0,122.0,nan,-12.0,-8.0,75.0,nan
Net Income(Minor.),-4.0,-3.0,-3.0,nan,-1.0,-0.0,-1.0,nan
Total Assets,2809.0,2896.0,2971.0,nan,2866.0,2849.0,2971.0,nan
Total Liabilities,807.0,621.0,542.0,nan,533.0,492.0,542.0,nan
Total Equity,2002.0,2275.0,2429.0,nan,2333.0,2356.0,2429.0,nan
Net Income(Contr.),1986.0,2263.0,2409.0,nan,2322.0,2335.0,2409.0,nan
Net Income(Minor.),16.0,12.0,20.0,nan,11.0,21.0,20.0,nan
Capital Stock,361.0,430.0,445.0,nan,436.0,445.0,445.0,nan
Total Debt/Equity,40.29,27.29,22.32,nan,22.84,20.89,22.32,nan
Reserve Ratio,449.54,434.6,454.26,nan,444.32,435.39,454.26,nan
Oper.Income Margin,11.04,12.13,15.18,nan,14.98,14.19,16.26,nan
Net Income Margin,2.37,11.74,8.36,nan,-3.47,-1.98,19.99,nan
ROA,0.83,4.21,4.08,nan,-1.87,-1.1,10.12,nan
ROE,1.39,5.8,5.24,nan,-2.15,-1.3,12.66,nan
EPS(KRW),38.0,150.0,142.0,nan,-15.0,-9.0,87.0,nan
BPS(KRW),2857.0,2762.0,2860.0,nan,2811.0,2763.0,2860.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,42.4,10.11,10.03,nan,nan,nan,nan,nan
PBR,0.57,0.55,0.5,nan,0.51,0.73,0.5,nan
Issued Shares,69518.0,83302.0,86315.0,nan,84353.0,86315.0,86315.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
