계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,10477.0,11967.0,11804.0,12744.0,2865.0,2880.0,3293.0,2865.0
Operating Income,343.0,569.0,257.0,437.0,58.0,83.0,26.0,78.0
Oper.Income(Rep.),343.0,569.0,257.0,nan,58.0,83.0,26.0,nan
Net Income,284.0,407.0,72.0,264.0,24.0,38.0,-43.0,nan
Net Income(Contr.),305.0,420.0,128.0,284.0,35.0,53.0,-24.0,54.0
Net Income(Minor.),-21.0,-13.0,-56.0,nan,-11.0,-16.0,-18.0,nan
Total Assets,8719.0,9441.0,9506.0,9385.0,8519.0,8820.0,9506.0,nan
Total Liabilities,4180.0,4930.0,5008.0,4846.0,4137.0,4373.0,5008.0,nan
Total Equity,4540.0,4511.0,4498.0,4540.0,4382.0,4447.0,4498.0,nan
Net Income(Contr.),4249.0,4172.0,4194.0,4271.0,4042.0,4122.0,4194.0,nan
Net Income(Minor.),291.0,339.0,305.0,269.0,340.0,324.0,305.0,nan
Capital Stock,770.0,770.0,756.0,762.0,756.0,756.0,756.0,nan
Total Debt/Equity,92.08,109.3,111.32,106.74,94.4,98.35,111.32,nan
Reserve Ratio,468.47,458.48,454.37,nan,434.33,444.94,454.37,nan
Oper.Income Margin,3.27,4.76,2.18,3.43,2.04,2.88,0.8,2.73
Net Income Margin,2.91,3.51,1.09,2.23,1.2,1.85,-0.74,1.88
ROA,3.5,4.48,0.76,2.8,1.12,1.74,-1.87,nan
ROE,7.11,9.98,3.07,6.71,3.4,5.23,-2.34,5.15
EPS(KRW),1980.0,2728.0,845.0,1877.0,227.0,353.0,-161.0,357.0
BPS(KRW),28424.0,27924.0,27718.0,28228.0,26717.0,27247.0,27718.0,nan
DPS(KRW),700.0,1000.0,700.0,775.0,nan,nan,700.0,nan
PER,11.87,10.74,22.94,9.79,nan,nan,nan,nan
PBR,0.83,1.05,0.7,0.65,1.0,0.89,0.7,nan
Issued Shares,15396.0,15396.0,15129.0,nan,15129.0,15129.0,15129.0,nan
Div Yield,2.98,3.41,3.61,nan,nan,nan,3.61,nan
