계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1652.0,1379.0,1444.0,nan,348.0,358.0,406.0,nan
Operating Income,112.0,-46.0,-40.0,nan,-4.0,-30.0,8.0,nan
Oper.Income(Rep.),112.0,-46.0,-40.0,nan,-4.0,-30.0,8.0,nan
Net Income,47.0,-156.0,-52.0,nan,-23.0,-32.0,5.0,nan
Net Income(Contr.),47.0,-156.0,-52.0,nan,-23.0,-32.0,5.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1863.0,1659.0,1537.0,nan,1612.0,1550.0,1537.0,nan
Total Liabilities,924.0,904.0,841.0,nan,882.0,853.0,841.0,nan
Total Equity,939.0,754.0,696.0,nan,729.0,697.0,696.0,nan
Net Income(Contr.),939.0,754.0,696.0,nan,729.0,697.0,696.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,121.0,121.0,121.0,nan,121.0,121.0,121.0,nan
Total Debt/Equity,98.42,119.85,120.75,nan,120.92,122.27,120.75,nan
Reserve Ratio,717.09,564.42,516.25,nan,543.78,517.28,516.25,nan
Oper.Income Margin,6.8,-3.32,-2.74,nan,-1.02,-8.51,2.0,nan
Net Income Margin,2.85,-11.31,-3.62,nan,-6.48,-8.89,1.24,nan
ROA,2.65,-8.85,-3.27,nan,-5.57,-8.05,1.3,nan
ROE,5.26,-18.41,-7.2,nan,-12.18,-17.85,2.88,nan
EPS(KRW),195.0,-645.0,-216.0,nan,-93.0,-132.0,21.0,nan
BPS(KRW),4085.0,3322.0,3081.0,nan,3219.0,3086.0,3081.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,32.27,nan,nan,nan,nan,nan,nan,nan
PBR,1.54,3.22,2.13,nan,2.39,2.3,2.13,nan
Issued Shares,24181.0,24181.0,24181.0,nan,24181.0,24181.0,24181.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
