계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,7832.0,8059.0,8915.0,9398.0,2330.0,2251.0,2171.0,2227.0
Operating Income,1151.0,830.0,906.0,1043.0,363.0,299.0,-81.0,216.0
Oper.Income(Rep.),1151.0,830.0,906.0,nan,363.0,299.0,-81.0,nan
Net Income,582.0,510.0,615.0,633.0,201.0,130.0,58.0,nan
Net Income(Contr.),538.0,381.0,508.0,518.0,157.0,112.0,76.0,69.0
Net Income(Minor.),44.0,129.0,107.0,nan,44.0,19.0,-19.0,nan
Total Assets,12358.0,13765.0,15347.0,14539.0,14533.0,14608.0,15347.0,nan
Total Liabilities,7658.0,8669.0,9654.0,8329.0,9068.0,8962.0,9654.0,nan
Total Equity,4699.0,5096.0,5693.0,6210.0,5464.0,5646.0,5693.0,nan
Net Income(Contr.),3756.0,4076.0,4636.0,5006.0,4374.0,4499.0,4636.0,nan
Net Income(Minor.),943.0,1020.0,1057.0,1204.0,1091.0,1147.0,1057.0,nan
Capital Stock,131.0,131.0,131.0,130.0,131.0,131.0,131.0,nan
Total Debt/Equity,162.98,170.11,169.57,134.13,165.95,158.72,169.57,nan
Reserve Ratio,2757.27,3000.79,3427.15,nan,3227.62,3323.0,3427.15,nan
Oper.Income Margin,14.7,10.3,10.16,11.1,15.59,13.29,-3.74,9.7
Net Income Margin,6.87,4.73,5.7,5.52,6.74,4.97,3.51,3.08
ROA,5.66,3.9,4.23,4.24,5.63,3.58,1.54,nan
ROE,15.76,9.74,11.67,10.75,14.61,10.08,6.67,5.91
EPS(KRW),2048.0,1451.0,1934.0,1972.0,597.0,425.0,290.0,261.0
BPS(KRW),14286.0,15504.0,17636.0,19041.0,16638.0,17115.0,17636.0,nan
DPS(KRW),150.0,57.0,100.0,106.0,nan,nan,100.0,nan
PER,11.43,19.78,9.21,8.82,nan,nan,nan,nan
PBR,1.64,1.85,1.01,0.91,2.27,1.49,1.01,nan
Issued Shares,26288.0,26288.0,26288.0,nan,26288.0,26288.0,26288.0,nan
Div Yield,0.64,0.2,0.56,nan,nan,nan,0.56,nan
