계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1485.0,1664.0,2263.0,3100.0,370.0,740.0,751.0,nan
Operating Income,61.0,110.0,317.0,450.0,30.0,132.0,131.0,nan
Oper.Income(Rep.),61.0,110.0,317.0,nan,30.0,132.0,131.0,nan
Net Income,260.0,117.0,389.0,390.0,169.0,127.0,59.0,nan
Net Income(Contr.),274.0,114.0,385.0,380.0,167.0,127.0,57.0,nan
Net Income(Minor.),-14.0,3.0,4.0,nan,1.0,1.0,2.0,nan
Total Assets,1708.0,1871.0,2652.0,3030.0,2477.0,2590.0,2652.0,nan
Total Liabilities,537.0,643.0,1038.0,1120.0,1054.0,1077.0,1038.0,nan
Total Equity,1170.0,1228.0,1615.0,1910.0,1423.0,1512.0,1615.0,nan
Net Income(Contr.),1142.0,1206.0,1589.0,nan,1400.0,1489.0,1589.0,nan
Net Income(Minor.),28.0,22.0,26.0,nan,23.0,24.0,26.0,nan
Capital Stock,84.0,84.0,84.0,80.0,84.0,84.0,84.0,nan
Total Debt/Equity,45.9,52.34,64.26,58.64,74.08,71.23,64.26,nan
Reserve Ratio,1299.02,1424.33,1878.71,nan,1652.88,1759.2,1878.71,nan
Oper.Income Margin,4.1,6.62,14.01,14.52,8.03,17.88,17.48,nan
Net Income Margin,18.44,6.84,17.0,12.26,45.29,17.11,7.53,nan
ROA,15.47,6.54,17.18,13.73,30.91,20.09,8.96,nan
ROE,26.32,9.7,27.54,23.92,50.91,35.06,14.71,nan
EPS(KRW),1665.0,692.0,2340.0,2310.0,1018.0,769.0,344.0,nan
BPS(KRW),7123.0,7761.0,10074.0,nan,8924.0,9466.0,10074.0,nan
DPS(KRW),50.0,70.0,100.0,150.0,nan,nan,100.0,nan
PER,2.15,6.15,3.51,9.83,nan,nan,nan,nan
PBR,0.5,0.55,0.81,nan,0.87,0.6,0.81,nan
Issued Shares,16449.0,16449.0,16449.0,nan,16449.0,16449.0,16449.0,nan
Div Yield,1.4,1.65,1.22,nan,nan,nan,1.22,nan
