계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,25718.0,17798.0,15781.0,15902.0,3689.0,4019.0,4094.0,3658.0
Operating Income,5590.0,1373.0,-1092.0,686.0,88.0,-143.0,-1295.0,80.0
Oper.Income(Rep.),5590.0,1373.0,-1092.0,nan,88.0,-143.0,-1295.0,nan
Net Income,4360.0,2139.0,941.0,1493.0,711.0,-265.0,-76.0,261.0
Net Income(Contr.),4357.0,2121.0,942.0,1481.0,710.0,-265.0,-75.0,291.0
Net Income(Minor.),3.0,18.0,-1.0,nan,1.0,-0.0,-1.0,nan
Total Assets,44376.0,43938.0,39539.0,41211.0,41671.0,40037.0,39539.0,nan
Total Liabilities,12391.0,11408.0,8904.0,9298.0,9514.0,8880.0,8904.0,nan
Total Equity,31985.0,32530.0,30636.0,31914.0,32158.0,31157.0,30636.0,nan
Net Income(Contr.),31962.0,32497.0,30585.0,32411.0,32115.0,31116.0,30585.0,nan
Net Income(Minor.),23.0,33.0,51.0,-497.0,43.0,41.0,51.0,nan
Capital Stock,110.0,110.0,110.0,110.0,110.0,110.0,110.0,nan
Total Debt/Equity,38.74,35.07,29.06,29.14,29.58,28.5,29.06,nan
Reserve Ratio,34625.77,35113.03,34972.37,nan,35390.85,34792.51,34972.37,nan
Oper.Income Margin,21.74,7.71,-6.92,4.31,2.4,-3.56,-31.63,2.19
Net Income Margin,16.94,11.92,5.97,9.32,19.25,-6.59,-1.82,7.96
ROA,9.67,4.84,2.25,3.7,6.72,-2.6,-0.76,2.64
ROE,13.73,6.58,2.99,4.7,8.77,-3.35,-0.97,3.81
EPS(KRW),19847.0,9663.0,4291.0,6847.0,3234.0,-1207.0,-340.0,1345.0
BPS(KRW),173629.0,176065.0,175362.0,187178.0,177454.0,174463.0,175362.0,nan
DPS(KRW),6680.0,3130.0,1460.0,2812.0,nan,nan,1460.0,nan
PER,22.57,24.89,42.67,22.01,nan,nan,nan,nan
PBR,2.58,1.37,1.04,0.81,1.01,1.09,1.04,nan
Issued Shares,21954.0,21954.0,21954.0,nan,21954.0,21954.0,21954.0,nan
Div Yield,1.49,1.3,0.8,nan,nan,nan,0.8,nan
