계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,412.0,350.0,346.0,nan,79.0,85.0,99.0,nan
Operating Income,4.0,-16.0,-11.0,nan,-1.0,3.0,-1.0,nan
Oper.Income(Rep.),4.0,-16.0,-11.0,nan,-1.0,3.0,-1.0,nan
Net Income,-188.0,13.0,-1.0,nan,1.0,2.0,6.0,nan
Net Income(Contr.),-185.0,16.0,1.0,nan,1.0,2.0,6.0,nan
Net Income(Minor.),-3.0,-3.0,-2.0,nan,-1.0,-0.0,-0.0,nan
Total Assets,1414.0,791.0,1072.0,nan,871.0,893.0,1072.0,nan
Total Liabilities,838.0,192.0,204.0,nan,173.0,193.0,204.0,nan
Total Equity,577.0,599.0,868.0,nan,698.0,700.0,868.0,nan
Net Income(Contr.),577.0,602.0,872.0,nan,702.0,704.0,872.0,nan
Net Income(Minor.),-0.0,-3.0,-4.0,nan,-4.0,-4.0,-4.0,nan
Capital Stock,394.0,394.0,516.0,nan,469.0,470.0,516.0,nan
Total Debt/Equity,145.22,32.05,23.55,nan,24.74,27.55,23.55,nan
Reserve Ratio,46.31,52.61,68.83,nan,49.66,49.65,68.83,nan
Oper.Income Margin,1.03,-4.64,-3.22,nan,-1.81,3.61,-1.38,nan
Net Income Margin,-45.03,4.66,0.17,nan,1.55,2.84,6.37,nan
ROA,-17.37,1.18,-0.13,nan,0.29,0.94,2.47,nan
ROE,-42.99,2.76,0.08,nan,0.7,1.37,3.19,nan
EPS(KRW),-252.0,21.0,1.0,nan,1.0,3.0,6.0,nan
BPS(KRW),732.0,763.0,844.0,nan,748.0,748.0,844.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,114.27,1583.48,nan,nan,nan,nan,nan
PBR,3.23,3.09,1.19,nan,2.03,1.81,1.19,nan
Issued Shares,78880.0,78880.0,103259.0,nan,93815.0,94085.0,103259.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
