계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,126.0,140.0,173.0,nan,34.0,42.0,62.0,nan
Operating Income,-129.0,-84.0,-95.0,nan,-27.0,-23.0,-24.0,nan
Oper.Income(Rep.),-129.0,-84.0,-95.0,nan,-27.0,-23.0,-24.0,nan
Net Income,-140.0,-67.0,-94.0,nan,-35.0,-35.0,-5.0,nan
Net Income(Contr.),-140.0,-67.0,-94.0,nan,-35.0,-35.0,-6.0,nan
Net Income(Minor.),-1.0,-0.0,-0.0,nan,-0.0,0.0,0.0,nan
Total Assets,887.0,728.0,744.0,nan,670.0,778.0,744.0,nan
Total Liabilities,184.0,89.0,199.0,nan,84.0,228.0,199.0,nan
Total Equity,703.0,639.0,545.0,nan,586.0,551.0,545.0,nan
Net Income(Contr.),701.0,638.0,544.0,nan,585.0,549.0,544.0,nan
Net Income(Minor.),1.0,1.0,1.0,nan,1.0,1.0,1.0,nan
Capital Stock,111.0,111.0,111.0,nan,111.0,111.0,111.0,nan
Total Debt/Equity,26.23,13.95,36.51,nan,14.29,41.36,36.51,nan
Reserve Ratio,535.09,477.48,392.51,nan,429.4,397.47,392.51,nan
Oper.Income Margin,-102.87,-60.22,-54.75,nan,-78.45,-55.99,-37.87,nan
Net Income Margin,-111.02,-48.03,-54.46,nan,-100.64,-84.47,-8.9,nan
ROA,-16.9,-8.31,-12.8,nan,-20.13,-19.51,-2.88,nan
ROE,-22.73,-10.02,-15.94,nan,-22.96,-24.94,-4.06,nan
EPS(KRW),-717.0,-304.0,-424.0,nan,-156.0,-160.0,-25.0,nan
BPS(KRW),3175.0,2887.0,2431.0,nan,2647.0,2455.0,2431.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.03,3.65,7.12,nan,5.79,11.0,7.12,nan
Issued Shares,22102.0,22102.0,22102.0,nan,22102.0,22102.0,22102.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
