계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,170.0,219.0,159.0,nan,31.0,41.0,57.0,nan
Operating Income,-51.0,-43.0,-91.0,nan,-24.0,-25.0,-17.0,nan
Oper.Income(Rep.),-51.0,-43.0,-91.0,nan,-24.0,-25.0,-17.0,nan
Net Income,-81.0,-56.0,-108.0,nan,-30.0,-60.0,-17.0,nan
Net Income(Contr.),-78.0,-56.0,-108.0,nan,-30.0,-60.0,-17.0,nan
Net Income(Minor.),-3.0,nan,nan,nan,nan,nan,nan,nan
Total Assets,435.0,388.0,544.0,nan,409.0,509.0,544.0,nan
Total Liabilities,156.0,125.0,294.0,nan,173.0,246.0,294.0,nan
Total Equity,279.0,263.0,250.0,nan,236.0,264.0,250.0,nan
Net Income(Contr.),279.0,263.0,250.0,nan,236.0,264.0,250.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,85.0,93.0,112.0,nan,93.0,112.0,112.0,nan
Total Debt/Equity,55.99,47.49,117.29,nan,73.36,93.03,117.29,nan
Reserve Ratio,226.32,181.25,122.65,nan,152.68,134.75,122.65,nan
Oper.Income Margin,-30.31,-19.78,-57.28,nan,-78.23,-60.61,-30.0,nan
Net Income Margin,-45.82,-25.5,-67.9,nan,-97.68,-147.83,-28.94,nan
ROA,-19.11,-13.6,-23.19,nan,-29.27,-52.65,-12.54,nan
ROE,-25.66,-20.66,-42.11,nan,-48.12,-96.74,-25.69,nan
EPS(KRW),-462.0,-323.0,-538.0,nan,-159.0,-295.0,-73.0,nan
BPS(KRW),1632.0,1406.0,1113.0,nan,1263.0,1174.0,1113.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.31,2.07,5.1,nan,2.05,2.51,5.1,nan
Issued Shares,17094.0,18687.0,22484.0,nan,18687.0,22484.0,22484.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
