계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,18270.0,22704.0,23917.0,5424.0,6016.0,5669.0,5815.0
Operating Income,nan,648.0,967.0,1111.0,325.0,383.0,-53.0,314.0
Oper.Income(Rep.),nan,648.0,967.0,nan,325.0,383.0,-53.0,nan
Net Income,nan,393.0,745.0,893.0,236.0,305.0,-40.0,nan
Net Income(Contr.),nan,393.0,740.0,933.0,225.0,300.0,-27.0,283.0
Net Income(Minor.),nan,1.0,4.0,nan,11.0,6.0,-14.0,nan
Total Assets,nan,8803.0,9556.0,10106.0,9050.0,9332.0,9556.0,nan
Total Liabilities,nan,2518.0,2854.0,2856.0,2378.0,2381.0,2854.0,nan
Total Equity,nan,6285.0,6702.0,7250.0,6673.0,6951.0,6702.0,nan
Net Income(Contr.),nan,6283.0,6701.0,7191.0,6659.0,6931.0,6701.0,nan
Net Income(Minor.),nan,2.0,1.0,60.0,14.0,20.0,1.0,nan
Capital Stock,nan,169.0,169.0,169.0,169.0,169.0,169.0,nan
Total Debt/Equity,nan,40.06,42.58,39.39,35.63,34.26,42.58,nan
Reserve Ratio,nan,3611.0,3899.07,nan,3832.6,3993.56,3899.07,nan
Oper.Income Margin,nan,3.55,4.26,4.65,6.0,6.37,-0.94,5.41
Net Income Margin,nan,2.15,3.26,3.9,4.14,4.98,-0.47,4.86
ROA,nan,nan,8.11,9.08,10.48,13.29,-1.71,nan
ROE,nan,nan,11.41,13.44,13.72,17.64,-1.57,16.86
EPS(KRW),nan,1159.0,2185.0,2811.0,663.0,885.0,-79.0,851.0
BPS(KRW),nan,18555.0,19995.0,21923.0,19663.0,20468.0,19995.0,nan
DPS(KRW),nan,325.0,335.0,370.0,nan,nan,335.0,nan
PER,nan,9.9,6.61,5.35,nan,nan,nan,nan
PBR,nan,0.62,0.72,0.69,0.63,0.58,0.72,nan
Issued Shares,nan,33881.0,33881.0,nan,33881.0,33881.0,33881.0,nan
Div Yield,nan,2.83,2.32,nan,nan,nan,2.32,nan
