계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3367.0,4206.0,4891.0,5744.0,1268.0,1316.0,1344.0,nan
Operating Income,45.0,354.0,260.0,470.0,92.0,86.0,33.0,nan
Oper.Income(Rep.),45.0,354.0,260.0,nan,92.0,86.0,33.0,nan
Net Income,45.0,246.0,190.0,345.0,116.0,37.0,-17.0,nan
Net Income(Contr.),34.0,156.0,109.0,231.0,87.0,14.0,-23.0,nan
Net Income(Minor.),12.0,90.0,81.0,nan,30.0,24.0,6.0,nan
Total Assets,3480.0,3963.0,4128.0,4606.0,3964.0,4147.0,4128.0,nan
Total Liabilities,1634.0,1870.0,1829.0,1998.0,1692.0,1834.0,1829.0,nan
Total Equity,1846.0,2093.0,2299.0,2608.0,2272.0,2313.0,2299.0,nan
Net Income(Contr.),1811.0,1956.0,2089.0,2299.0,2088.0,2107.0,2089.0,nan
Net Income(Minor.),35.0,137.0,210.0,309.0,184.0,206.0,210.0,nan
Capital Stock,56.0,56.0,56.0,56.0,56.0,56.0,56.0,nan
Total Debt/Equity,88.55,89.37,79.54,76.61,74.48,79.32,79.54,nan
Reserve Ratio,3312.15,3573.8,3812.68,nan,3810.6,3844.52,3812.68,nan
Oper.Income Margin,1.33,8.42,5.32,8.18,7.25,6.54,2.44,nan
Net Income Margin,1.0,3.71,2.23,4.02,6.84,1.04,-1.72,nan
ROA,1.43,6.6,4.7,7.9,11.86,3.7,-1.67,nan
ROE,1.94,8.28,5.4,10.53,16.99,2.61,-4.4,nan
EPS(KRW),264.0,1229.0,861.0,1820.0,684.0,108.0,-182.0,nan
BPS(KRW),14936.0,16081.0,17127.0,18782.0,17118.0,17266.0,17127.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,48.06,13.13,10.34,5.49,nan,nan,nan,nan
PBR,0.85,1.0,0.52,0.53,0.77,0.68,0.52,nan
Issued Shares,11109.0,11109.0,11109.0,nan,11109.0,11109.0,11109.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
