계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5175.0,4450.0,4808.0,5204.0,1139.0,1276.0,1261.0,1245.0
Operating Income,88.0,248.0,154.0,515.0,-99.0,76.0,57.0,133.0
Oper.Income(Rep.),88.0,248.0,154.0,nan,-99.0,76.0,57.0,nan
Net Income,49.0,128.0,8.0,355.0,-88.0,45.0,-27.0,89.0
Net Income(Contr.),53.0,143.0,22.0,361.0,-83.0,46.0,-25.0,91.0
Net Income(Minor.),-4.0,-15.0,-13.0,nan,-5.0,-1.0,-2.0,nan
Total Assets,3050.0,3264.0,3429.0,3589.0,3228.0,3297.0,3429.0,nan
Total Liabilities,1258.0,1408.0,1643.0,1498.0,1436.0,1461.0,1643.0,nan
Total Equity,1792.0,1856.0,1785.0,2092.0,1792.0,1836.0,1785.0,nan
Net Income(Contr.),1788.0,1867.0,1784.0,2102.0,1814.0,1837.0,1784.0,nan
Net Income(Minor.),4.0,-12.0,2.0,-11.0,-22.0,-1.0,2.0,nan
Capital Stock,126.0,126.0,126.0,169.0,126.0,126.0,126.0,nan
Total Debt/Equity,70.17,75.87,92.03,71.62,80.13,79.55,92.03,nan
Reserve Ratio,1321.44,1384.5,1317.97,nan,1341.86,1360.47,1317.97,nan
Oper.Income Margin,1.71,5.58,3.21,9.9,-8.67,5.99,4.54,10.69
Net Income Margin,1.03,3.22,0.45,6.93,-7.25,3.64,-2.0,7.29
ROA,1.77,4.06,0.25,10.11,-10.7,5.55,-3.23,10.32
ROE,2.98,7.85,1.19,18.56,-17.82,10.19,-5.57,20.33
EPS(KRW),107.0,287.0,43.0,722.0,-165.0,93.0,-50.0,181.0
BPS(KRW),3579.0,3737.0,3570.0,4208.0,3630.0,3677.0,3570.0,nan
DPS(KRW),100.0,150.0,100.0,217.0,nan,nan,100.0,nan
PER,43.12,12.95,125.63,7.37,nan,nan,nan,nan
PBR,1.29,0.99,1.53,1.26,1.4,1.17,1.53,nan
Issued Shares,49965.0,49965.0,49965.0,nan,49965.0,49965.0,49965.0,nan
Div Yield,2.17,4.03,1.83,nan,nan,nan,1.83,nan
