계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2392.0,1077.0,257.0,nan,52.0,85.0,66.0,nan
Operating Income,19.0,-196.0,-125.0,nan,-31.0,-16.0,-30.0,nan
Oper.Income(Rep.),19.0,-196.0,-125.0,nan,-31.0,-16.0,-30.0,nan
Net Income,-131.0,-261.0,-226.0,nan,-68.0,-41.0,-41.0,nan
Net Income(Contr.),-131.0,-261.0,-226.0,nan,-68.0,-41.0,-41.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2620.0,2630.0,2490.0,nan,2500.0,2538.0,2490.0,nan
Total Liabilities,1948.0,2041.0,1828.0,nan,1755.0,1833.0,1828.0,nan
Total Equity,672.0,590.0,662.0,nan,745.0,704.0,662.0,nan
Net Income(Contr.),672.0,590.0,662.0,nan,745.0,704.0,662.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,611.0,632.0,842.0,nan,842.0,842.0,842.0,nan
Total Debt/Equity,289.85,346.06,276.03,nan,235.51,260.27,276.03,nan
Reserve Ratio,9.95,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,0.79,-18.16,-48.62,nan,-59.76,-18.4,-46.29,nan
Net Income Margin,-5.47,-24.26,-87.63,nan,-129.9,-48.33,-61.88,nan
ROA,-4.91,-9.96,-8.81,nan,-10.98,-6.49,-6.46,nan
ROE,-18.11,-41.43,-36.03,nan,-43.1,-22.54,-23.76,nan
EPS(KRW),-100.0,-196.0,-143.0,nan,-43.0,-24.0,-24.0,nan
BPS(KRW),512.0,435.0,393.0,nan,443.0,418.0,393.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.9,2.76,1.93,nan,1.61,1.85,1.93,nan
Issued Shares,131257.0,135648.0,168392.0,nan,168391.0,168392.0,168392.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
