계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4567.0,3695.0,2675.0,6340.0,268.0,616.0,1568.0,1300.0
Operating Income,1150.0,-120.0,-1384.0,-860.0,-199.0,-396.0,-508.0,-240.0
Oper.Income(Rep.),1150.0,-120.0,-1384.0,nan,-199.0,-396.0,-508.0,nan
Net Income,1225.0,223.0,-501.0,-610.0,-114.0,-223.0,-27.0,nan
Net Income(Contr.),1225.0,223.0,-539.0,-660.0,-114.0,-223.0,-64.0,-230.0
Net Income(Minor.),nan,nan,38.0,nan,nan,nan,38.0,nan
Total Assets,21419.0,18524.0,28436.0,31170.0,19664.0,20476.0,28436.0,nan
Total Liabilities,4002.0,1486.0,8211.0,10710.0,2286.0,3282.0,8211.0,nan
Total Equity,17417.0,17039.0,20225.0,20460.0,17378.0,17194.0,20225.0,nan
Net Income(Contr.),17417.0,17039.0,18026.0,18280.0,17378.0,17194.0,18026.0,nan
Net Income(Minor.),0.0,0.0,2199.0,2180.0,0.0,0.0,2199.0,nan
Capital Stock,384.0,384.0,392.0,390.0,384.0,384.0,392.0,nan
Total Debt/Equity,22.98,8.72,40.6,52.35,13.16,19.09,40.6,nan
Reserve Ratio,4436.62,4335.52,4501.47,nan,4423.86,4376.1,4501.47,nan
Oper.Income Margin,25.18,-3.24,-51.74,-13.56,-74.46,-64.26,-32.37,-18.46
Net Income Margin,26.81,6.04,-20.14,-10.41,-42.61,-36.2,-4.1,-17.69
ROA,5.76,1.12,-2.13,-2.05,-2.35,-4.45,-0.44,nan
ROE,7.33,1.3,-3.07,-3.64,-2.66,-5.16,-1.46,-5.1
EPS(KRW),1596.0,291.0,-698.0,-842.0,-149.0,-290.0,-82.0,-294.0
BPS(KRW),22683.0,22178.0,23007.0,23326.0,22619.0,22380.0,23007.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,46.05,247.72,nan,nan,nan,nan,nan,nan
PBR,3.24,3.25,2.19,1.71,2.33,2.48,2.19,nan
Issued Shares,76784.0,76828.0,78347.0,nan,76828.0,76828.0,78347.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
