계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1789.0,1402.0,1745.0,2144.0,498.0,504.0,393.0,425.0
Operating Income,559.0,107.0,448.0,604.0,149.0,138.0,75.0,110.0
Oper.Income(Rep.),559.0,107.0,448.0,nan,149.0,138.0,75.0,nan
Net Income,439.0,136.0,549.0,602.0,161.0,112.0,119.0,89.0
Net Income(Contr.),440.0,132.0,547.0,599.0,160.0,111.0,118.0,98.0
Net Income(Minor.),-0.0,4.0,2.0,nan,1.0,1.0,1.0,nan
Total Assets,3584.0,5418.0,5829.0,6491.0,5724.0,5679.0,5829.0,nan
Total Liabilities,904.0,684.0,597.0,821.0,717.0,565.0,597.0,nan
Total Equity,2680.0,4735.0,5231.0,5669.0,5007.0,5114.0,5231.0,nan
Net Income(Contr.),2681.0,4733.0,5228.0,5658.0,5005.0,5111.0,5228.0,nan
Net Income(Minor.),-1.0,1.0,4.0,11.0,2.0,2.0,4.0,nan
Capital Stock,87.0,106.0,106.0,109.0,106.0,106.0,106.0,nan
Total Debt/Equity,33.73,14.44,11.42,14.49,14.31,11.05,11.42,nan
Reserve Ratio,3187.04,4534.7,5001.37,nan,4790.89,4891.46,5001.37,nan
Oper.Income Margin,31.24,7.66,25.67,28.15,29.97,27.41,19.11,25.95
Net Income Margin,24.57,9.42,31.33,27.94,32.09,22.09,30.0,23.16
ROA,14.17,3.02,9.76,9.77,11.39,7.84,8.25,6.07
ROE,17.91,3.56,10.98,11.01,12.96,8.8,9.11,7.52
EPS(KRW),2526.0,721.0,2579.0,2827.0,753.0,525.0,556.0,464.0
BPS(KRW),16435.0,23173.0,25507.0,27535.0,24454.0,24957.0,25507.0,nan
DPS(KRW),600.0,200.0,810.0,719.0,nan,nan,810.0,nan
PER,12.41,111.39,27.96,17.94,nan,nan,nan,nan
PBR,1.91,3.47,2.83,1.84,2.68,2.32,2.83,nan
Issued Shares,17399.0,21197.0,21197.0,nan,21197.0,21197.0,21197.0,nan
Div Yield,1.91,0.25,1.12,nan,nan,nan,1.12,nan
