계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,40841.0,41075.0,42551.0,44323.0,10542.0,11118.0,10446.0,10899.0
Operating Income,1400.0,1237.0,1769.0,2041.0,444.0,516.0,333.0,534.0
Oper.Income(Rep.),1400.0,1237.0,1769.0,nan,444.0,516.0,333.0,nan
Net Income,822.0,686.0,967.0,1203.0,232.0,378.0,150.0,nan
Net Income(Contr.),831.0,671.0,952.0,1175.0,229.0,369.0,150.0,377.0
Net Income(Minor.),-9.0,15.0,15.0,nan,3.0,10.0,-0.0,nan
Total Assets,31902.0,33344.0,35098.0,35644.0,34550.0,34388.0,35098.0,nan
Total Liabilities,18676.0,19906.0,20622.0,20369.0,20869.0,20297.0,20622.0,nan
Total Equity,13226.0,13437.0,14476.0,15275.0,13681.0,14090.0,14476.0,nan
Net Income(Contr.),13033.0,13211.0,14214.0,15154.0,13446.0,13840.0,14214.0,nan
Net Income(Minor.),193.0,226.0,262.0,121.0,236.0,250.0,262.0,nan
Capital Stock,360.0,360.0,360.0,360.0,360.0,360.0,360.0,nan
Total Debt/Equity,141.2,148.14,142.46,133.35,152.53,144.05,142.46,nan
Reserve Ratio,3518.48,3567.86,3846.43,nan,3632.99,3742.46,3846.43,nan
Oper.Income Margin,3.43,3.01,4.16,4.6,4.21,4.64,3.19,4.9
Net Income Margin,2.03,1.63,2.24,2.65,2.17,3.32,1.44,3.46
ROA,2.71,2.1,2.83,3.4,2.68,4.39,1.73,nan
ROE,6.57,5.11,6.94,8.0,6.87,10.82,4.28,10.61
EPS(KRW),2306.0,1862.0,2643.0,3262.0,635.0,1024.0,417.0,1047.0
BPS(KRW),36185.0,36679.0,39464.0,42074.0,37330.0,38425.0,39464.0,nan
DPS(KRW),800.0,800.0,850.0,825.0,nan,nan,850.0,nan
PER,9.5,11.14,7.26,7.24,nan,nan,nan,nan
PBR,0.61,0.57,0.49,0.56,0.75,0.56,0.49,nan
Issued Shares,34648.0,34648.0,34648.0,nan,34648.0,34648.0,34648.0,nan
Div Yield,3.65,3.86,4.43,nan,nan,nan,4.43,nan
