계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Net Operating Revenue,2661.0,2741.0,3092.0,nan,908.0,631.0,742.0,nan
Operating Income,181.0,270.0,583.0,nan,261.0,66.0,80.0,nan
Oper.Income(Rep.),181.0,270.0,583.0,nan,261.0,66.0,80.0,nan
Net Income,157.0,307.0,496.0,nan,207.0,72.0,61.0,nan
Net Income(Contr.),157.0,307.0,496.0,nan,207.0,72.0,61.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,80764.0,86993.0,96467.0,nan,90459.0,96668.0,96467.0,nan
Total Liabilities,71008.0,76874.0,85953.0,nan,80009.0,86210.0,85953.0,nan
Total Equity,9756.0,10119.0,10514.0,nan,10450.0,10457.0,10514.0,nan
Net Income(Contr.),9756.0,10119.0,10514.0,nan,10450.0,10457.0,10514.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,5376.0,5376.0,5376.0,nan,5376.0,5376.0,5376.0,nan
Total Debt/Equity,727.8,759.7,817.53,nan,765.66,824.4,817.53,nan
Reserve Ratio,83.49,90.23,97.57,nan,96.38,96.52,97.57,nan
Oper.Income Margin,0.99,1.64,3.53,nan,7.22,1.72,1.6,nan
Net Income Margin,0.86,1.86,3.0,nan,5.73,1.88,1.23,nan
ROA,0.18,0.37,0.54,nan,0.91,0.31,0.25,nan
ROE,1.62,3.09,4.81,nan,7.98,2.74,2.34,nan
EPS(KRW),162.0,317.0,512.0,nan,213.0,74.0,63.0,nan
BPS(KRW),10183.0,10557.0,10965.0,nan,10899.0,10907.0,10965.0,nan
DPS(KRW),60.0,60.0,100.0,nan,nan,nan,100.0,nan
PER,14.46,11.16,4.75,nan,nan,nan,nan,nan
PBR,0.23,0.33,0.22,nan,0.53,0.4,0.22,nan
Issued Shares,96866.0,96866.0,96866.0,nan,96866.0,96866.0,96866.0,nan
Div Yield,2.56,1.7,4.11,nan,nan,nan,4.11,nan
