계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,266.0,263.0,187.0,nan,65.0,39.0,46.0,nan
Operating Income,-51.0,1.0,-78.0,nan,-1.0,-23.0,-29.0,nan
Oper.Income(Rep.),-51.0,1.0,-78.0,nan,-1.0,-23.0,-29.0,nan
Net Income,-183.0,-484.0,-768.0,nan,-593.0,-62.0,11.0,nan
Net Income(Contr.),-183.0,-484.0,-768.0,nan,-593.0,-62.0,11.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,349.0,1305.0,1245.0,nan,1280.0,1208.0,1245.0,nan
Total Liabilities,137.0,670.0,278.0,nan,467.0,276.0,278.0,nan
Total Equity,211.0,635.0,967.0,nan,813.0,932.0,967.0,nan
Net Income(Contr.),211.0,635.0,967.0,nan,813.0,932.0,967.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,186.0,395.0,506.0,nan,478.0,502.0,506.0,nan
Total Debt/Equity,65.1,105.59,28.8,nan,57.39,29.61,28.8,nan
Reserve Ratio,18.58,63.06,92.84,nan,72.08,87.43,92.84,nan
Oper.Income Margin,-19.02,0.22,-41.72,nan,-1.29,-58.22,-63.92,nan
Net Income Margin,-68.69,-184.15,-411.03,nan,-913.66,-158.56,23.94,nan
ROA,-42.22,-58.56,-60.25,nan,-180.25,-19.85,3.59,nan
ROE,-63.17,-114.48,-95.94,nan,-357.89,-28.3,4.64,nan
EPS(KRW),-518.0,-663.0,-763.0,nan,-623.0,-62.0,11.0,nan
BPS(KRW),601.0,821.0,969.0,nan,865.0,942.0,969.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.2,2.51,8.66,nan,13.32,10.66,8.66,nan
Issued Shares,36665.0,78502.0,100721.0,nan,95120.0,99961.0,100721.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
