계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,9381.0,9546.0,10572.0,nan,2615.0,2538.0,2973.0,nan
Operating Income,1199.0,1449.0,1648.0,nan,323.0,195.0,786.0,nan
Oper.Income(Rep.),1199.0,1449.0,1648.0,nan,323.0,195.0,786.0,nan
Net Income,1146.0,1213.0,1361.0,nan,435.0,236.0,355.0,nan
Net Income(Contr.),1148.0,1120.0,1224.0,nan,396.0,209.0,329.0,nan
Net Income(Minor.),-2.0,93.0,137.0,nan,39.0,27.0,26.0,nan
Total Assets,10170.0,11381.0,13816.0,nan,12049.0,13451.0,13816.0,nan
Total Liabilities,2224.0,2388.0,3349.0,nan,2427.0,3398.0,3349.0,nan
Total Equity,7946.0,8993.0,10467.0,nan,9623.0,10053.0,10467.0,nan
Net Income(Contr.),7010.0,8069.0,9420.0,nan,8645.0,9056.0,9420.0,nan
Net Income(Minor.),936.0,924.0,1047.0,nan,977.0,997.0,1047.0,nan
Capital Stock,22.0,22.0,22.0,nan,22.0,22.0,22.0,nan
Total Debt/Equity,27.99,26.56,32.0,nan,25.22,33.8,32.0,nan
Reserve Ratio,31167.17,35887.43,41909.64,nan,38458.09,40289.57,41909.64,nan
Oper.Income Margin,12.79,15.18,15.59,nan,12.35,7.68,26.44,nan
Net Income Margin,12.23,11.73,11.58,nan,15.16,8.24,11.07,nan
ROA,11.77,11.26,10.81,nan,14.6,7.4,10.42,nan
ROE,17.66,14.85,14.0,nan,18.83,9.45,14.25,nan
EPS(KRW),5114.0,4990.0,5456.0,nan,1767.0,932.0,1467.0,nan
BPS(KRW),31267.0,35987.0,42010.0,nan,38558.0,40390.0,42010.0,nan
DPS(KRW),700.0,800.0,1000.0,nan,nan,nan,1000.0,nan
PER,5.75,4.3,3.78,nan,nan,nan,nan,nan
PBR,0.94,0.6,0.49,nan,0.61,0.57,0.49,nan
Issued Shares,22437.0,22437.0,22437.0,nan,22437.0,22437.0,22437.0,nan
Div Yield,2.38,3.73,4.84,nan,nan,nan,4.84,nan
