계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,526.0,659.0,721.0,1169.0,179.0,185.0,191.0,nan
Operating Income,95.0,81.0,25.0,138.0,13.0,2.0,-6.0,nan
Oper.Income(Rep.),95.0,81.0,25.0,nan,13.0,2.0,-6.0,nan
Net Income,57.0,485.0,1410.0,100.0,11.0,-58.0,1438.0,nan
Net Income(Contr.),45.0,484.0,1411.0,nan,11.0,-52.0,1436.0,nan
Net Income(Minor.),11.0,2.0,-1.0,nan,1.0,-6.0,1.0,nan
Total Assets,1997.0,2622.0,4756.0,nan,2580.0,2518.0,4756.0,nan
Total Liabilities,919.0,1054.0,1809.0,nan,988.0,981.0,1809.0,nan
Total Equity,1078.0,1569.0,2947.0,nan,1592.0,1537.0,2947.0,nan
Net Income(Contr.),980.0,1469.0,2844.0,nan,1484.0,1435.0,2844.0,nan
Net Income(Minor.),99.0,99.0,104.0,nan,107.0,102.0,104.0,nan
Capital Stock,114.0,114.0,114.0,nan,114.0,114.0,114.0,nan
Total Debt/Equity,85.24,67.18,61.37,nan,62.05,63.79,61.37,nan
Reserve Ratio,815.93,1224.46,2430.87,nan,1237.51,1193.99,2430.87,nan
Oper.Income Margin,18.04,12.33,3.53,11.8,7.41,0.94,-3.26,nan
Net Income Margin,8.64,73.36,195.67,nan,5.95,-27.89,752.44,nan
ROA,3.71,21.01,38.21,2.1,1.73,-9.09,158.1,nan
ROE,4.97,39.5,65.41,nan,2.89,-14.17,268.54,nan
EPS(KRW),200.0,2132.0,6218.0,nan,47.0,-228.0,6331.0,nan
BPS(KRW),4598.0,6649.0,12706.0,nan,6715.0,6496.0,12706.0,nan
DPS(KRW),50.0,100.0,50.0,nan,nan,nan,50.0,nan
PER,115.32,13.6,3.88,nan,nan,nan,nan,nan
PBR,5.02,4.36,1.9,nan,3.66,3.16,1.9,nan
Issued Shares,22685.0,22685.0,22685.0,nan,22685.0,22685.0,22685.0,nan
Div Yield,0.22,0.34,0.21,nan,nan,nan,0.21,nan
