계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(P)
Sales,22221.0,25000.0,28001.0,27437.0,7416.0,6828.0,7121.0,7416.0
Operating Income,-2146.0,-623.0,-599.0,-109.0,-63.0,-286.0,-93.0,-99.0
Oper.Income(Rep.),-2146.0,-623.0,-599.0,nan,-63.0,-286.0,-93.0,-99.0
Net Income,-1491.0,-290.0,-85.0,nan,-18.0,-203.0,201.0,30.0
Net Income(Contr.),-1491.0,-290.0,-85.0,65.0,-18.0,-203.0,201.0,30.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,21958.0,21965.0,22197.0,nan,24304.0,21967.0,22197.0,nan
Total Liabilities,3339.0,3717.0,4121.0,nan,6192.0,4060.0,4121.0,nan
Total Equity,18620.0,18248.0,18076.0,nan,18112.0,17907.0,18076.0,nan
Net Income(Contr.),18620.0,18248.0,18076.0,nan,18112.0,17907.0,18076.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,410.0,410.0,410.0,nan,410.0,410.0,410.0,nan
Total Debt/Equity,17.93,20.37,22.8,nan,34.19,22.67,22.8,nan
Reserve Ratio,4450.22,4359.58,4317.76,nan,4326.35,4276.47,4317.76,nan
Oper.Income Margin,-9.66,-2.49,-2.14,-0.4,-0.85,-4.19,-1.31,nan
Net Income Margin,-6.71,-1.16,-0.3,0.24,-0.24,-2.97,2.83,0.4
ROA,-6.38,-1.32,-0.39,nan,-0.31,-3.51,3.65,nan
ROE,-7.66,-1.58,-0.47,0.36,-0.39,-4.51,4.47,nan
EPS(KRW),-22931.0,-4468.0,-1312.0,1000.0,-274.0,-3121.0,3096.0,457.0
BPS(KRW),287014.0,281297.0,278659.0,nan,279200.0,276054.0,278659.0,nan
DPS(KRW),1000.0,1000.0,1000.0,nan,nan,nan,1000.0,nan
PER,nan,nan,nan,87.9,nan,nan,nan,nan
PBR,0.6,0.54,0.28,nan,0.48,0.42,0.28,nan
Issued Shares,6500.0,6500.0,6500.0,nan,6500.0,6500.0,6500.0,nan
Div Yield,0.58,0.65,1.29,nan,nan,nan,1.29,nan
