계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,63.0,58.0,113.0,nan,29.0,32.0,26.0,nan
Operating Income,-189.0,-260.0,-226.0,nan,-55.0,-63.0,-56.0,nan
Oper.Income(Rep.),-189.0,-260.0,-226.0,nan,-55.0,-63.0,-56.0,nan
Net Income,-189.0,-245.0,-214.0,nan,-52.0,-63.0,-49.0,nan
Net Income(Contr.),-189.0,-245.0,-214.0,nan,-52.0,-63.0,-49.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,611.0,460.0,1119.0,nan,346.0,362.0,1119.0,nan
Total Liabilities,99.0,106.0,176.0,nan,89.0,169.0,176.0,nan
Total Equity,512.0,353.0,943.0,nan,257.0,193.0,943.0,nan
Net Income(Contr.),512.0,353.0,943.0,nan,257.0,193.0,943.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,223.0,233.0,340.0,nan,234.0,234.0,340.0,nan
Total Debt/Equity,19.23,30.16,18.7,nan,34.44,87.65,18.7,nan
Reserve Ratio,129.98,52.29,177.85,nan,10.82,nan,177.85,nan
Oper.Income Margin,-300.06,-446.89,-200.18,nan,-187.84,-197.82,-216.69,nan
Net Income Margin,-299.76,-420.43,-189.74,nan,-178.25,-196.21,-191.73,nan
ROA,-43.46,-45.78,-27.16,nan,-56.22,-71.12,-26.52,nan
ROE,-56.07,-56.63,-33.09,nan,-74.16,-111.85,-34.59,nan
EPS(KRW),-427.0,-482.0,-405.0,nan,-102.0,-123.0,-84.0,nan
BPS(KRW),1051.0,695.0,1388.0,nan,505.0,380.0,1388.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,12.57,15.74,6.15,nan,10.2,14.13,6.15,nan
Issued Shares,47794.0,50668.0,67983.0,nan,51123.0,51123.0,67983.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
