계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,24580.0,21941.0,22158.0,21710.0,5630.0,5562.0,5625.0,5350.0
Operating Income,1302.0,472.0,220.0,1020.0,51.0,-43.0,-127.0,240.0
Oper.Income(Rep.),1302.0,472.0,220.0,nan,51.0,-43.0,-127.0,nan
Net Income,738.0,18.0,-304.0,710.0,-95.0,-121.0,-324.0,nan
Net Income(Contr.),738.0,18.0,-304.0,710.0,-95.0,-121.0,-324.0,160.0
Net Income(Minor.),0.0,0.0,-0.0,nan,0.0,-0.0,0.0,nan
Total Assets,22100.0,20744.0,20169.0,20630.0,21446.0,21073.0,20169.0,nan
Total Liabilities,14675.0,13503.0,13296.0,13220.0,14120.0,13924.0,13296.0,nan
Total Equity,7425.0,7241.0,6873.0,7410.0,7325.0,7149.0,6873.0,nan
Net Income(Contr.),7424.0,7239.0,6870.0,nan,7322.0,7146.0,6870.0,nan
Net Income(Minor.),1.0,2.0,3.0,nan,3.0,3.0,3.0,nan
Capital Stock,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,nan
Total Debt/Equity,197.63,186.48,193.45,178.41,192.77,194.75,193.45,nan
Reserve Ratio,524.21,508.62,477.61,nan,515.64,500.86,477.61,nan
Oper.Income Margin,5.3,2.15,0.99,4.7,0.9,-0.78,-2.26,4.49
Net Income Margin,3.0,0.08,-1.37,3.27,-1.69,-2.18,-5.76,2.99
ROA,3.6,0.08,-1.49,3.48,-1.79,-2.28,-6.29,nan
ROE,10.38,0.24,-4.31,10.34,-5.18,-6.71,-18.5,9.32
EPS(KRW),3101.0,74.0,-1277.0,2983.0,-401.0,-510.0,-1362.0,672.0
BPS(KRW),31210.0,30431.0,28880.0,nan,30782.0,30043.0,28880.0,nan
DPS(KRW),700.0,500.0,500.0,500.0,200.0,nan,300.0,nan
PER,4.27,143.99,nan,2.82,nan,nan,nan,nan
PBR,0.42,0.35,0.3,nan,0.37,0.31,0.3,nan
Issued Shares,23801.0,23801.0,23801.0,nan,23801.0,23801.0,23801.0,nan
Div Yield,5.28,4.7,5.81,nan,1.78,nan,3.48,nan
