계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,228.0,128.0,152.0,nan,33.0,35.0,45.0,nan
Operating Income,67.0,15.0,20.0,nan,2.0,7.0,11.0,nan
Oper.Income(Rep.),67.0,15.0,20.0,nan,2.0,7.0,11.0,nan
Net Income,59.0,22.0,34.0,nan,5.0,13.0,10.0,nan
Net Income(Contr.),59.0,22.0,34.0,nan,5.0,13.0,10.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,355.0,622.0,652.0,nan,627.0,642.0,652.0,nan
Total Liabilities,29.0,15.0,19.0,nan,17.0,19.0,19.0,nan
Total Equity,326.0,607.0,633.0,nan,610.0,623.0,633.0,nan
Net Income(Contr.),326.0,607.0,633.0,nan,610.0,623.0,633.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,12.0,16.0,16.0,nan,16.0,16.0,16.0,nan
Total Debt/Equity,8.93,2.52,3.04,nan,2.71,3.05,3.04,nan
Reserve Ratio,2616.44,3664.8,3825.47,nan,3686.58,3765.04,3825.47,nan
Oper.Income Margin,29.36,11.45,13.37,nan,5.8,20.0,23.18,nan
Net Income Margin,25.71,17.2,22.34,nan,15.05,36.14,21.45,nan
ROA,17.58,4.52,5.32,nan,3.19,7.98,6.01,nan
ROE,19.79,4.74,5.47,nan,3.27,8.21,6.19,nan
EPS(KRW),489.0,172.0,210.0,nan,31.0,78.0,60.0,nan
BPS(KRW),2716.0,3765.0,3925.0,nan,3787.0,3865.0,3925.0,nan
DPS(KRW),nan,50.0,50.0,nan,nan,nan,50.0,nan
PER,nan,53.75,35.79,nan,nan,nan,nan,nan
PBR,nan,2.46,1.92,nan,4.44,2.59,1.92,nan
Issued Shares,12000.0,16120.0,16120.0,nan,16120.0,16120.0,16120.0,nan
Div Yield,nan,0.54,0.66,nan,nan,nan,0.66,nan
