계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3450.0,6017.0,4736.0,nan,977.0,540.0,875.0,nan
Operating Income,208.0,690.0,125.0,nan,-8.0,-100.0,-56.0,nan
Oper.Income(Rep.),208.0,690.0,125.0,nan,-8.0,-100.0,-56.0,nan
Net Income,60.0,481.0,326.0,nan,52.0,-130.0,101.0,nan
Net Income(Contr.),146.0,573.0,355.0,nan,63.0,-118.0,111.0,nan
Net Income(Minor.),-86.0,-92.0,-29.0,nan,-11.0,-12.0,-10.0,nan
Total Assets,4782.0,7777.0,6165.0,nan,6935.0,6285.0,6165.0,nan
Total Liabilities,1485.0,3850.0,2021.0,nan,2759.0,2239.0,2021.0,nan
Total Equity,3296.0,3927.0,4144.0,nan,4176.0,4046.0,4144.0,nan
Net Income(Contr.),3133.0,3792.0,4036.0,nan,4048.0,3929.0,4036.0,nan
Net Income(Minor.),163.0,135.0,108.0,nan,128.0,117.0,108.0,nan
Capital Stock,191.0,191.0,191.0,nan,191.0,191.0,191.0,nan
Total Debt/Equity,45.06,98.05,48.76,nan,66.07,55.35,48.76,nan
Reserve Ratio,1701.98,2012.73,2139.83,nan,2146.24,2083.94,2139.83,nan
Oper.Income Margin,6.04,11.46,2.64,nan,-0.83,-18.48,-6.42,nan
Net Income Margin,4.23,9.53,7.5,nan,6.46,-21.87,12.67,nan
ROA,1.35,7.67,4.67,nan,2.94,-7.86,6.51,nan
ROE,4.79,16.55,9.07,nan,6.29,-11.83,11.14,nan
EPS(KRW),384.0,1508.0,934.0,nan,166.0,-310.0,292.0,nan
BPS(KRW),9075.0,10639.0,11279.0,nan,11312.0,10998.0,11279.0,nan
DPS(KRW),100.0,300.0,150.0,nan,nan,nan,150.0,nan
PER,17.02,5.09,4.87,nan,nan,nan,nan,nan
PBR,0.72,0.72,0.4,nan,0.7,0.51,0.4,nan
Issued Shares,38023.0,38023.0,38023.0,nan,38023.0,38023.0,38023.0,nan
Div Yield,1.53,3.91,3.3,nan,nan,nan,3.3,nan
