계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Premium Revenue,46718.0,48765.0,53451.0,nan,13196.0,13550.0,13782.0,nan
Operating Income,2048.0,3065.0,4357.0,nan,1480.0,1207.0,112.0,nan
Oper.Income(Rep.),2048.0,3065.0,4357.0,nan,1480.0,1207.0,112.0,nan
Net Income,1873.0,2128.0,3160.0,nan,1161.0,850.0,64.0,nan
Net Income(Contr.),2222.0,2472.0,3430.0,nan,1223.0,872.0,186.0,nan
Net Income(Minor.),-349.0,-345.0,-270.0,nan,-63.0,-21.0,-122.0,nan
Total Assets,171735.0,181153.0,198342.0,nan,184541.0,195902.0,198342.0,nan
Total Liabilities,139423.0,147695.0,168811.0,nan,155072.0,166307.0,168811.0,nan
Total Equity,32312.0,33458.0,29531.0,nan,29468.0,29596.0,29531.0,nan
Net Income(Contr.),31375.0,32323.0,28665.0,nan,28463.0,28611.0,28665.0,nan
Net Income(Minor.),937.0,1135.0,866.0,nan,1006.0,985.0,866.0,nan
Capital Stock,7737.0,7737.0,7737.0,nan,7737.0,7737.0,7737.0,nan
Total Debt/Equity,431.49,441.44,571.64,nan,526.23,561.93,571.64,nan
Reserve Ratio,305.58,317.84,270.56,nan,268.59,270.5,270.56,nan
Oper.Income Margin,3.48,5.05,6.6,nan,9.03,7.68,0.63,nan
Net Income Margin,3.77,4.07,5.2,nan,7.46,5.55,1.05,nan
ROA,1.0,1.21,1.67,nan,2.55,1.79,0.13,nan
ROE,9.76,7.76,11.25,nan,16.81,12.22,2.6,nan
EPS(KRW),1755.0,1598.0,2217.0,nan,790.0,563.0,120.0,nan
BPS(KRW),20279.0,20892.0,18528.0,nan,18429.0,18525.0,18528.0,nan
DPS(KRW),nan,200.0,nan,nan,nan,nan,nan,nan
PER,2.66,2.53,1.82,nan,nan,nan,nan,nan
PBR,0.23,0.19,0.22,nan,0.27,0.27,0.22,nan
Issued Shares,116739.0,116739.0,116739.0,nan,116739.0,116739.0,116739.0,nan
Div Yield,nan,4.94,nan,nan,nan,nan,nan,nan
