계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,119,240.0,120.0,nan,18.0,22.0,53.0,nan
Operating Income,-63,-18.0,-117.0,nan,-43.0,-38.0,-6.0,nan
Oper.Income(Rep.),-63,-18.0,-117.0,nan,-43.0,-38.0,-6.0,nan
Net Income,-134,-96.0,-92.0,nan,-24.0,-43.0,6.0,nan
Net Income(Contr.),-135,-96.0,-88.0,nan,-23.0,-42.0,8.0,nan
Net Income(Minor.),1,0.0,-3.0,nan,-1.0,-1.0,-1.0,nan
Total Assets,198,429.0,329.0,nan,344.0,286.0,329.0,nan
Total Liabilities,150,281.0,226.0,nan,243.0,221.0,226.0,nan
Total Equity,48,147.0,103.0,nan,101.0,64.0,103.0,nan
Net Income(Contr.),43,143.0,102.0,nan,99.0,62.0,102.0,nan
Net Income(Minor.),5,4.0,1.0,nan,3.0,2.0,1.0,nan
Capital Stock,35,40.0,45.0,nan,42.0,42.0,45.0,nan
Total Debt/Equity,313.28,191.32,218.6,nan,239.53,344.01,218.6,nan
Reserve Ratio,23.99,256.87,131.45,nan,141.29,51.19,131.45,nan
Oper.Income Margin,-53.03,-7.45,-97.61,nan,-236.39,-170.18,-11.33,nan
Net Income Margin,-113.86,-39.95,-73.44,nan,-126.7,-189.8,14.47,nan
ROA,-68.52,-30.55,-24.21,nan,-26.04,-54.68,8.25,nan
ROE,Completely Impaired capital,-102.83,-72.05,nan,-85.4,-210.02,37.3,nan
EPS(KRW),-2331,-1195.0,-1047.0,nan,-280.0,-505.0,87.0,nan
BPS(KRW),543,1784.0,1157.0,nan,1206.0,756.0,1157.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,8.16,6.55,nan,7.67,8.6,6.55,nan
Issued Shares,7982,8092.0,8938.0,nan,8304.0,8449.0,8938.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
