계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,601.0,648.0,258.0,nan,57.0,25.0,124.0,nan
Operating Income,200.0,182.0,2.0,nan,21.0,-14.0,-8.0,nan
Oper.Income(Rep.),200.0,182.0,2.0,nan,21.0,-14.0,-8.0,nan
Net Income,156.0,157.0,23.0,nan,22.0,-11.0,1.0,nan
Net Income(Contr.),156.0,157.0,23.0,nan,22.0,-11.0,1.0,nan
Net Income(Minor.),0.0,nan,nan,nan,0.0,0.0,0.0,nan
Total Assets,784.0,1500.0,1498.0,nan,1434.0,1420.0,1498.0,nan
Total Liabilities,291.0,189.0,213.0,nan,140.0,137.0,213.0,nan
Total Equity,492.0,1311.0,1285.0,nan,1294.0,1284.0,1285.0,nan
Net Income(Contr.),492.0,1311.0,1285.0,nan,1294.0,1284.0,1285.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,39.0,49.0,49.0,nan,49.0,49.0,49.0,nan
Total Debt/Equity,59.2,14.42,16.6,nan,10.82,10.64,16.6,nan
Reserve Ratio,1167.47,2554.85,2502.03,nan,2520.11,2499.28,2502.03,nan
Oper.Income Margin,33.32,28.13,0.77,nan,36.16,-56.83,-6.2,nan
Net Income Margin,25.88,24.21,8.75,nan,38.18,-43.08,0.92,nan
ROA,21.66,13.74,1.5,nan,5.96,-3.01,0.31,nan
ROE,40.34,17.4,1.74,nan,6.71,-3.33,0.36,nan
EPS(KRW),2196.0,1953.0,228.0,nan,222.0,-109.0,12.0,nan
BPS(KRW),6337.0,13274.0,13010.0,nan,13101.0,12996.0,13010.0,nan
DPS(KRW),450.0,500.0,500.0,nan,nan,nan,500.0,nan
PER,nan,24.42,106.92,nan,nan,nan,nan,nan
PBR,nan,3.59,1.88,nan,1.95,1.69,1.88,nan
Issued Shares,7769.0,9877.0,9877.0,nan,9877.0,9877.0,9877.0,nan
Div Yield,nan,1.05,2.05,nan,nan,nan,2.05,nan
