계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4981.0,4412.0,4158.0,nan,1083.0,981.0,934.0,nan
Operating Income,226.0,-42.0,-42.0,nan,39.0,18.0,-80.0,nan
Oper.Income(Rep.),226.0,-42.0,-42.0,nan,39.0,18.0,-80.0,nan
Net Income,218.0,-11.0,146.0,nan,60.0,52.0,32.0,nan
Net Income(Contr.),218.0,-11.0,146.0,nan,60.0,52.0,32.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4994.0,4761.0,4820.0,nan,4815.0,4776.0,4820.0,nan
Total Liabilities,821.0,661.0,592.0,nan,673.0,581.0,592.0,nan
Total Equity,4173.0,4101.0,4228.0,nan,4142.0,4195.0,4228.0,nan
Net Income(Contr.),4173.0,4101.0,4228.0,nan,4142.0,4195.0,4228.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,121.0,121.0,121.0,nan,121.0,121.0,121.0,nan
Total Debt/Equity,19.68,16.11,14.01,nan,16.25,13.85,14.01,nan
Reserve Ratio,3464.98,3405.6,3510.23,nan,3439.27,3483.1,3510.23,nan
Oper.Income Margin,4.54,-0.96,-1.0,nan,3.56,1.86,-8.56,nan
Net Income Margin,4.39,-0.24,3.5,nan,5.52,5.35,3.38,nan
ROA,4.49,-0.22,3.04,nan,4.99,4.38,2.63,nan
ROE,5.33,-0.26,3.5,nan,5.82,5.03,3.0,nan
EPS(KRW),9007.0,-444.0,6006.0,nan,2466.0,2163.0,1300.0,nan
BPS(KRW),178249.0,175280.0,180512.0,nan,176963.0,179155.0,180512.0,nan
DPS(KRW),3000.0,1000.0,1250.0,nan,nan,nan,1250.0,nan
PER,20.59,nan,6.58,nan,nan,nan,nan,nan
PBR,1.04,0.27,0.22,nan,0.23,0.24,0.22,nan
Issued Shares,2425.0,2425.0,2425.0,nan,2425.0,2425.0,2425.0,nan
Div Yield,1.62,2.12,3.16,nan,nan,nan,3.16,nan
