계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,815.0,1156.0,1153.0,1397.0,290.0,269.0,368.0,313.0
Operating Income,268.0,460.0,348.0,473.0,70.0,73.0,138.0,108.0
Oper.Income(Rep.),268.0,460.0,348.0,nan,70.0,73.0,138.0,nan
Net Income,134.0,388.0,291.0,380.0,44.0,48.0,140.0,85.0
Net Income(Contr.),134.0,388.0,291.0,381.0,44.0,48.0,140.0,89.0
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,738.0,1533.0,1779.0,2152.0,1557.0,1641.0,1779.0,nan
Total Liabilities,167.0,540.0,511.0,558.0,475.0,506.0,511.0,nan
Total Equity,571.0,993.0,1268.0,1594.0,1082.0,1134.0,1268.0,nan
Net Income(Contr.),571.0,993.0,1268.0,1610.0,1082.0,1134.0,1268.0,nan
Net Income(Minor.),0.0,0.0,0.0,-16.0,0.0,0.0,0.0,nan
Capital Stock,88.0,88.0,89.0,90.0,89.0,89.0,89.0,nan
Total Debt/Equity,29.33,54.38,40.31,34.97,43.88,44.61,40.31,nan
Reserve Ratio,548.94,1025.99,1319.3,nan,1111.37,1169.86,1319.3,nan
Oper.Income Margin,32.83,39.81,30.18,33.9,24.21,27.32,37.47,34.5
Net Income Margin,16.44,33.58,25.26,27.28,15.25,17.9,37.92,28.27
ROA,22.07,34.2,17.58,19.35,11.31,12.04,32.64,19.11
ROE,32.34,49.68,25.76,26.47,16.9,17.37,46.47,27.92
EPS(KRW),152.0,441.0,327.0,426.0,50.0,54.0,156.0,99.0
BPS(KRW),649.0,1126.0,1419.0,1803.0,1211.0,1270.0,1419.0,nan
DPS(KRW),nan,50.0,50.0,50.0,nan,nan,50.0,nan
PER,30.49,21.17,13.44,19.6,nan,nan,nan,nan
PBR,7.16,8.29,3.1,4.64,6.6,5.51,3.1,nan
Issued Shares,87927.0,88174.0,89341.0,nan,89341.0,89341.0,89341.0,nan
Div Yield,nan,0.54,1.14,nan,nan,nan,1.14,nan
