계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,481.0,460.0,303.0,nan,nan,nan,nan,nan
Operating Income,102.0,-49.0,-62.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),102.0,-49.0,-62.0,nan,nan,nan,0.0,nan
Net Income,77.0,-12.0,-107.0,nan,nan,nan,nan,nan
Net Income(Contr.),77.0,-12.0,-107.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,896.0,986.0,940.0,nan,nan,nan,940.0,nan
Total Liabilities,264.0,355.0,411.0,nan,nan,nan,411.0,nan
Total Equity,631.0,631.0,530.0,nan,nan,nan,530.0,nan
Net Income(Contr.),631.0,631.0,530.0,nan,nan,nan,530.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,27.0,27.0,28.0,nan,nan,nan,28.0,nan
Total Debt/Equity,41.88,56.33,77.6,nan,nan,nan,77.6,nan
Reserve Ratio,2220.52,2217.75,1804.01,nan,nan,nan,1804.01,nan
Oper.Income Margin,21.19,-10.66,-20.3,nan,nan,nan,nan,nan
Net Income Margin,16.0,-2.55,-35.29,nan,nan,nan,nan,nan
ROA,13.57,-1.25,-11.11,nan,nan,nan,nan,nan
ROE,19.8,-1.86,-18.45,nan,nan,nan,nan,nan
EPS(KRW),1822.0,-242.0,-2178.0,nan,nan,nan,0.0,nan
BPS(KRW),12989.0,12973.0,10630.0,nan,nan,nan,10630.0,nan
DPS(KRW),300.0,200.0,nan,nan,nan,nan,nan,nan
PER,41.88,nan,nan,nan,nan,nan,nan,nan
PBR,5.87,5.33,1.46,nan,nan,nan,1.46,nan
Issued Shares,4862.0,4862.0,4982.0,nan,nan,nan,4982.0,nan
Div Yield,0.39,0.29,nan,nan,nan,nan,nan,nan
