계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,620.0,642.0,596.0,nan,nan,nan,nan,nan
Operating Income,32.0,53.0,2.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),32.0,53.0,2.0,nan,nan,nan,0.0,nan
Net Income,-64.0,38.0,39.0,nan,nan,nan,nan,nan
Net Income(Contr.),-64.0,38.0,39.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1243.0,1219.0,1345.0,nan,nan,nan,1345.0,nan
Total Liabilities,82.0,63.0,59.0,nan,nan,nan,59.0,nan
Total Equity,1161.0,1156.0,1286.0,nan,nan,nan,1286.0,nan
Net Income(Contr.),1161.0,1156.0,1286.0,nan,nan,nan,1286.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,59.0,59.0,68.0,nan,nan,nan,68.0,nan
Total Debt/Equity,7.09,5.42,4.56,nan,nan,nan,4.56,nan
Reserve Ratio,1882.91,1875.24,1832.5,nan,nan,nan,1832.5,nan
Oper.Income Margin,5.1,8.32,0.3,nan,nan,nan,nan,nan
Net Income Margin,-10.26,5.95,6.62,nan,nan,nan,nan,nan
ROA,-4.92,3.11,3.08,nan,nan,nan,nan,nan
ROE,-5.32,3.3,3.23,nan,nan,nan,nan,nan
EPS(KRW),-535.0,321.0,314.0,nan,nan,nan,0.0,nan
BPS(KRW),9915.0,9876.0,9663.0,nan,nan,nan,9663.0,nan
DPS(KRW),100.0,100.0,nan,nan,nan,nan,nan,nan
PER,nan,21.47,17.05,nan,nan,nan,nan,nan
PBR,0.72,0.7,0.55,nan,nan,nan,0.55,nan
Issued Shares,11898.0,11898.0,13502.0,nan,nan,nan,13502.0,nan
Div Yield,1.41,1.45,nan,nan,nan,nan,nan,nan
