계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,28.0,3687.0,nan,828.0,726.0,1377.0,nan
Operating Income,nan,7.0,413.0,nan,110.0,53.0,147.0,nan
Oper.Income(Rep.),nan,7.0,413.0,nan,110.0,53.0,147.0,nan
Net Income,nan,2.0,272.0,nan,53.0,17.0,137.0,nan
Net Income(Contr.),nan,2.0,252.0,nan,54.0,13.0,122.0,nan
Net Income(Minor.),nan,nan,20.0,nan,-0.0,4.0,16.0,nan
Total Assets,nan,3387.0,4227.0,nan,3334.0,3806.0,4227.0,nan
Total Liabilities,nan,1515.0,1850.0,nan,1347.0,1742.0,1850.0,nan
Total Equity,nan,1872.0,2377.0,nan,1988.0,2064.0,2377.0,nan
Net Income(Contr.),nan,1872.0,2121.0,nan,1988.0,1993.0,2121.0,nan
Net Income(Minor.),nan,0.0,256.0,nan,-0.0,71.0,256.0,nan
Capital Stock,nan,162.0,162.0,nan,162.0,162.0,162.0,nan
Total Debt/Equity,nan,80.94,77.85,nan,67.75,84.37,77.85,nan
Reserve Ratio,nan,1057.54,1211.71,nan,1129.14,1132.26,1211.71,nan
Oper.Income Margin,nan,24.0,11.21,nan,13.29,7.37,10.67,nan
Net Income Margin,nan,8.55,6.83,nan,6.46,1.82,8.84,nan
ROA,nan,nan,7.13,nan,6.24,1.95,13.68,nan
ROE,nan,nan,12.61,nan,10.92,2.65,23.67,nan
EPS(KRW),nan,7.0,779.0,nan,166.0,41.0,376.0,nan
BPS(KRW),nan,5788.0,6559.0,nan,6146.0,6161.0,6559.0,nan
DPS(KRW),nan,nan,250.0,nan,nan,nan,250.0,nan
PER,nan,nan,6.72,nan,nan,nan,nan,nan
PBR,nan,nan,0.8,nan,0.87,1.27,0.8,nan
Issued Shares,nan,32344.0,32344.0,nan,32344.0,32344.0,32344.0,nan
Div Yield,nan,nan,4.78,nan,nan,nan,4.78,nan
