계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1049.0,1314.0,1689.0,nan,nan,nan,nan,nan
Operating Income,13.0,-8.0,111.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),13.0,-8.0,111.0,nan,nan,nan,0.0,nan
Net Income,20.0,-13.0,139.0,nan,nan,nan,nan,nan
Net Income(Contr.),20.0,-13.0,139.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1174.0,1247.0,1395.0,nan,nan,nan,1395.0,nan
Total Liabilities,264.0,372.0,398.0,nan,nan,nan,398.0,nan
Total Equity,909.0,874.0,997.0,nan,nan,nan,997.0,nan
Net Income(Contr.),909.0,874.0,997.0,nan,nan,nan,997.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,43.0,43.0,43.0,nan,nan,nan,43.0,nan
Total Debt/Equity,29.05,42.6,39.88,nan,nan,nan,39.88,nan
Reserve Ratio,2147.86,2066.27,2350.96,nan,nan,nan,2350.96,nan
Oper.Income Margin,1.22,-0.64,6.55,nan,nan,nan,nan,nan
Net Income Margin,1.9,-0.98,8.25,nan,nan,nan,nan,nan
ROA,1.72,-1.06,10.55,nan,nan,nan,nan,nan
ROE,2.17,-1.44,14.89,nan,nan,nan,nan,nan
EPS(KRW),231.0,-149.0,1615.0,nan,nan,nan,0.0,nan
BPS(KRW),11239.0,10831.0,12255.0,nan,nan,nan,12255.0,nan
DPS(KRW),130.0,130.0,400.0,nan,nan,nan,400.0,nan
PER,29.07,nan,3.78,nan,nan,nan,nan,nan
PBR,0.6,0.53,0.5,nan,nan,nan,0.5,nan
Issued Shares,8625.0,8625.0,8625.0,nan,nan,nan,8625.0,nan
Div Yield,1.93,2.26,6.56,nan,nan,nan,6.56,nan
