계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,509.0,530.0,1125.0,1359.0,275.0,277.0,300.0,nan
Operating Income,52.0,41.0,8.0,154.0,2.0,-7.0,17.0,nan
Oper.Income(Rep.),52.0,41.0,8.0,nan,2.0,-7.0,17.0,nan
Net Income,79.0,-1.0,-10.0,nan,13.0,-12.0,-26.0,nan
Net Income(Contr.),67.0,-26.0,-58.0,35.0,0.0,-1.0,-54.0,nan
Net Income(Minor.),12.0,24.0,48.0,nan,12.0,-10.0,27.0,nan
Total Assets,1075.0,1928.0,3121.0,nan,3111.0,3173.0,3121.0,nan
Total Liabilities,351.0,243.0,492.0,nan,511.0,490.0,492.0,nan
Total Equity,724.0,1685.0,2629.0,nan,2600.0,2683.0,2629.0,nan
Net Income(Contr.),550.0,1313.0,1207.0,nan,1286.0,1286.0,1207.0,nan
Net Income(Minor.),174.0,373.0,1422.0,nan,1314.0,1397.0,1422.0,nan
Capital Stock,113.0,135.0,135.0,nan,135.0,135.0,135.0,nan
Total Debt/Equity,48.49,14.4,18.72,nan,19.66,18.28,18.72,nan
Reserve Ratio,388.45,875.4,796.73,nan,855.45,855.97,796.73,nan
Oper.Income Margin,10.13,7.71,0.71,11.33,0.87,-2.36,5.69,nan
Net Income Margin,13.15,-4.81,-5.16,2.58,0.17,-0.51,-17.92,nan
ROA,7.66,-0.08,-0.4,nan,1.67,-1.5,-3.36,nan
ROE,13.9,-2.74,-4.61,2.9,0.15,-0.44,-17.26,nan
EPS(KRW),293.0,-101.0,-216.0,130.0,2.0,-5.0,-200.0,nan
BPS(KRW),2378.0,4877.0,4484.0,nan,4777.0,4780.0,4484.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,22.15,nan,nan,109.43,nan,nan,nan,nan
PBR,2.73,4.04,2.6,nan,3.1,2.36,2.6,nan
Issued Shares,23123.0,26915.0,26915.0,nan,26915.0,26915.0,26915.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
