계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,887.0,869.0,836.0,nan,214.0,148.0,214.0,nan
Operating Income,105.0,64.0,-19.0,nan,-0.0,-33.0,-13.0,nan
Oper.Income(Rep.),105.0,64.0,-19.0,nan,-0.0,-33.0,-13.0,nan
Net Income,91.0,36.0,-24.0,nan,-2.0,-44.0,5.0,nan
Net Income(Contr.),91.0,36.0,-24.0,nan,-2.0,-44.0,5.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1114.0,1302.0,1382.0,nan,1329.0,1301.0,1382.0,nan
Total Liabilities,574.0,727.0,836.0,nan,754.0,772.0,836.0,nan
Total Equity,539.0,575.0,547.0,nan,575.0,529.0,547.0,nan
Net Income(Contr.),539.0,575.0,547.0,nan,575.0,529.0,547.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,67.0,67.0,67.0,nan,67.0,67.0,67.0,nan
Total Debt/Equity,106.5,126.47,152.9,nan,131.02,146.02,152.9,nan
Reserve Ratio,738.74,791.94,782.61,nan,821.27,755.91,782.61,nan
Oper.Income Margin,11.85,7.31,-2.23,nan,-0.09,-22.33,-6.26,nan
Net Income Margin,10.21,4.12,-2.83,nan,-1.02,-29.54,2.13,nan
ROA,8.78,2.96,-1.76,nan,-0.64,-13.26,1.36,nan
ROE,18.01,6.42,-4.22,nan,-1.5,-31.59,3.4,nan
EPS(KRW),679.0,268.0,-178.0,nan,-16.0,-327.0,34.0,nan
BPS(KRW),4194.0,4460.0,4413.0,nan,4606.0,4280.0,4413.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,14.13,38.83,nan,nan,nan,nan,nan,nan
PBR,2.29,2.33,0.95,nan,2.1,1.7,0.95,nan
Issued Shares,13335.0,13335.0,13335.0,nan,13335.0,13335.0,13335.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
