계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,633.0,737.0,849.0,nan,225.0,nan,nan,nan
Operating Income,12.0,43.0,65.0,nan,16.0,nan,nan,nan
Oper.Income(Rep.),12.0,43.0,65.0,nan,16.0,nan,0.0,nan
Net Income,5.0,26.0,61.0,nan,23.0,nan,nan,nan
Net Income(Contr.),5.0,26.0,61.0,nan,23.0,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,654.0,933.0,1098.0,nan,981.0,nan,1098.0,nan
Total Liabilities,350.0,599.0,523.0,nan,614.0,nan,523.0,nan
Total Equity,304.0,334.0,575.0,nan,367.0,nan,575.0,nan
Net Income(Contr.),304.0,334.0,575.0,nan,367.0,nan,575.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,nan,0.0,nan
Capital Stock,49.0,49.0,58.0,nan,49.0,nan,58.0,nan
Total Debt/Equity,115.0,179.19,91.0,nan,167.39,nan,91.0,nan
Reserve Ratio,522.05,583.68,892.54,nan,650.72,nan,892.54,nan
Oper.Income Margin,1.93,5.84,7.66,nan,7.25,nan,nan,nan
Net Income Margin,0.86,3.59,7.18,nan,10.34,nan,nan,nan
ROA,1.05,3.34,6.0,nan,nan,nan,nan,nan
ROE,2.72,8.3,13.4,nan,nan,nan,nan,nan
EPS(KRW),56.0,271.0,608.0,nan,238.0,nan,0.0,nan
BPS(KRW),3110.0,3418.0,4963.0,nan,3754.0,nan,4963.0,nan
DPS(KRW),nan,nan,100.0,nan,nan,nan,100.0,nan
PER,nan,nan,9.77,nan,nan,nan,nan,nan
PBR,nan,nan,1.2,nan,nan,nan,1.2,nan
Issued Shares,9778.0,9778.0,11580.0,nan,9778.0,nan,11580.0,nan
Div Yield,nan,nan,1.68,nan,nan,nan,1.68,nan
