계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,393.0,419.0,456.0,nan,nan,nan,nan,nan
Operating Income,43.0,70.0,58.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),43.0,70.0,58.0,nan,nan,nan,0.0,nan
Net Income,40.0,60.0,69.0,nan,nan,nan,nan,nan
Net Income(Contr.),40.0,60.0,69.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1149.0,1196.0,1233.0,nan,nan,nan,1233.0,nan
Total Liabilities,196.0,198.0,194.0,nan,nan,nan,194.0,nan
Total Equity,953.0,998.0,1039.0,nan,nan,nan,1039.0,nan
Net Income(Contr.),953.0,998.0,1039.0,nan,nan,nan,1039.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,50.0,50.0,50.0,nan,nan,nan,50.0,nan
Total Debt/Equity,20.52,19.83,18.69,nan,nan,nan,18.69,nan
Reserve Ratio,1894.92,1904.1,2007.38,nan,nan,nan,2007.38,nan
Oper.Income Margin,10.9,16.7,12.63,nan,nan,nan,nan,nan
Net Income Margin,10.29,14.33,15.02,nan,nan,nan,nan,nan
ROA,3.55,5.12,5.64,nan,nan,nan,nan,nan
ROE,4.3,6.15,6.73,nan,nan,nan,nan,nan
EPS(KRW),406.0,603.0,709.0,nan,nan,nan,0.0,nan
BPS(KRW),9975.0,10333.0,10866.0,nan,nan,nan,10866.0,nan
DPS(KRW),100.0,150.0,170.0,nan,nan,nan,170.0,nan
PER,27.09,18.27,13.82,nan,nan,nan,nan,nan
PBR,1.1,1.07,0.9,nan,nan,nan,0.9,nan
Issued Shares,9960.0,9659.0,9659.0,nan,nan,nan,9659.0,nan
Div Yield,0.91,1.36,1.73,nan,nan,nan,1.73,nan
