계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,24505.0,28440.0,32913.0,35923.0,8643.0,8044.0,8340.0,8706.0
Operating Income,482.0,798.0,1152.0,1328.0,374.0,272.0,218.0,285.0
Oper.Income(Rep.),482.0,798.0,1152.0,nan,374.0,272.0,218.0,nan
Net Income,218.0,719.0,742.0,1015.0,258.0,257.0,16.0,nan
Net Income(Contr.),206.0,706.0,704.0,960.0,249.0,241.0,11.0,232.0
Net Income(Minor.),12.0,13.0,37.0,nan,10.0,16.0,5.0,nan
Total Assets,16203.0,18786.0,26427.0,26901.0,25858.0,23520.0,26427.0,nan
Total Liabilities,7381.0,9253.0,11466.0,10842.0,11011.0,8486.0,11466.0,nan
Total Equity,8822.0,9533.0,14961.0,16059.0,14847.0,15034.0,14961.0,nan
Net Income(Contr.),8664.0,9365.0,14732.0,15785.0,14648.0,14816.0,14732.0,nan
Net Income(Minor.),158.0,168.0,229.0,275.0,199.0,218.0,229.0,nan
Capital Stock,1244.0,1244.0,1864.0,1862.0,1864.0,1864.0,1864.0,nan
Total Debt/Equity,83.66,97.06,76.64,67.51,74.16,56.44,76.64,nan
Reserve Ratio,599.15,656.65,692.6,nan,688.08,697.1,692.6,nan
Oper.Income Margin,1.97,2.81,3.5,3.7,4.33,3.38,2.61,3.27
Net Income Margin,0.84,2.48,2.14,2.67,2.88,2.99,0.14,2.66
ROA,1.44,4.11,3.28,3.8,4.0,4.16,0.26,nan
ROE,3.32,7.83,5.85,6.29,6.89,6.54,0.31,6.3
EPS(KRW),159.0,513.0,400.0,514.0,133.0,129.0,6.0,124.0
BPS(KRW),6318.0,6838.0,7910.0,8473.0,7864.0,7954.0,7910.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,85.56,17.86,27.89,22.39,nan,nan,nan,nan
PBR,2.15,1.34,1.41,1.36,2.11,1.51,1.41,nan
Issued Shares,135703.0,135703.0,184835.0,nan,184835.0,184835.0,184835.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
