계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,21764.0,17937.0,16422.0,nan,4502.0,4264.0,3590.0,nan
Operating Income,951.0,451.0,155.0,nan,108.0,60.0,-23.0,nan
Oper.Income(Rep.),951.0,451.0,155.0,nan,108.0,60.0,-23.0,nan
Net Income,594.0,330.0,85.0,nan,31.0,-14.0,87.0,nan
Net Income(Contr.),601.0,331.0,40.0,nan,30.0,-13.0,41.0,nan
Net Income(Minor.),-8.0,-1.0,45.0,nan,1.0,-2.0,46.0,nan
Total Assets,12341.0,13084.0,13564.0,nan,13958.0,13368.0,13564.0,nan
Total Liabilities,5059.0,5720.0,6155.0,nan,6666.0,6120.0,6155.0,nan
Total Equity,7281.0,7363.0,7410.0,nan,7292.0,7248.0,7410.0,nan
Net Income(Contr.),7281.0,7364.0,7367.0,nan,7294.0,7251.0,7367.0,nan
Net Income(Minor.),0.0,-1.0,43.0,nan,-2.0,-4.0,43.0,nan
Capital Stock,243.0,243.0,243.0,nan,243.0,243.0,243.0,nan
Total Debt/Equity,69.48,77.69,83.07,nan,91.41,84.45,83.07,nan
Reserve Ratio,2916.35,2945.78,2946.43,nan,2917.03,2899.42,2946.43,nan
Oper.Income Margin,4.37,2.51,0.94,nan,2.39,1.42,-0.63,nan
Net Income Margin,2.76,1.85,0.24,nan,0.67,-0.29,1.13,nan
ROA,4.79,2.59,0.64,nan,0.89,-0.42,2.58,nan
ROE,8.47,4.52,0.54,nan,1.66,-0.69,2.23,nan
EPS(KRW),1236.0,680.0,82.0,nan,62.0,-26.0,84.0,nan
BPS(KRW),15082.0,15229.0,15232.0,nan,15085.0,14997.0,15232.0,nan
DPS(KRW),550.0,250.0,281.0,nan,nan,nan,281.0,nan
PER,7.17,22.56,83.46,nan,nan,nan,nan,nan
PBR,0.59,1.01,0.45,nan,0.87,0.77,0.45,nan
Issued Shares,48649.0,48649.0,48649.0,nan,48649.0,48649.0,48649.0,nan
Div Yield,6.2,1.63,4.11,nan,nan,nan,4.11,nan
