계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,639.0,920.0,937.0,nan,221.0,220.0,281.0,nan
Operating Income,58.0,71.0,39.0,nan,1.0,13.0,24.0,nan
Oper.Income(Rep.),58.0,71.0,39.0,nan,1.0,13.0,24.0,nan
Net Income,27.0,51.0,-13.0,nan,-17.0,-7.0,14.0,nan
Net Income(Contr.),18.0,41.0,-26.0,nan,-18.0,-9.0,4.0,nan
Net Income(Minor.),9.0,11.0,13.0,nan,1.0,2.0,10.0,nan
Total Assets,1718.0,1871.0,1863.0,nan,1772.0,1736.0,1863.0,nan
Total Liabilities,966.0,1010.0,1018.0,nan,933.0,906.0,1018.0,nan
Total Equity,753.0,861.0,845.0,nan,839.0,830.0,845.0,nan
Net Income(Contr.),657.0,738.0,720.0,nan,722.0,713.0,720.0,nan
Net Income(Minor.),95.0,124.0,125.0,nan,117.0,118.0,125.0,nan
Capital Stock,62.0,64.0,64.0,nan,64.0,64.0,64.0,nan
Total Debt/Equity,128.31,117.28,120.57,nan,111.17,109.06,120.57,nan
Reserve Ratio,964.86,1056.46,1025.89,nan,1029.84,1015.03,1025.89,nan
Oper.Income Margin,9.15,7.66,4.15,nan,0.59,6.02,8.49,nan
Net Income Margin,2.79,4.41,-2.76,nan,-8.16,-4.08,1.5,nan
ROA,1.82,2.86,-0.71,nan,-3.94,-1.52,3.15,nan
ROE,2.91,5.81,-3.55,nan,-9.92,-5.0,2.36,nan
EPS(KRW),138.0,304.0,-193.0,nan,-135.0,-67.0,32.0,nan
BPS(KRW),5069.0,5514.0,5368.0,nan,5387.0,5317.0,5368.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,78.36,38.95,nan,nan,nan,nan,nan,nan
PBR,2.13,2.15,0.95,nan,1.48,1.19,0.95,nan
Issued Shares,12348.0,12757.0,12786.0,nan,12786.0,12786.0,12786.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
