계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,28383.0,29935.0,32137.0,34171.0,7930.0,8337.0,8177.0,8085.0
Operating Income,263.0,620.0,918.0,1125.0,169.0,333.0,260.0,199.0
Oper.Income(Rep.),263.0,620.0,918.0,nan,169.0,333.0,260.0,nan
Net Income,-370.0,134.0,344.0,502.0,52.0,150.0,125.0,66.0
Net Income(Contr.),-186.0,195.0,354.0,515.0,47.0,145.0,138.0,52.0
Net Income(Minor.),-184.0,-62.0,-10.0,nan,5.0,6.0,-12.0,nan
Total Assets,20492.0,21568.0,23312.0,23021.0,21408.0,22260.0,23312.0,nan
Total Liabilities,15026.0,16502.0,17477.0,17436.0,16330.0,16974.0,17477.0,nan
Total Equity,5466.0,5065.0,5834.0,5585.0,5079.0,5286.0,5834.0,nan
Net Income(Contr.),4123.0,3176.0,3036.0,3249.0,2785.0,2906.0,3036.0,nan
Net Income(Minor.),1344.0,1889.0,2798.0,2336.0,2294.0,2380.0,2798.0,nan
Capital Stock,211.0,211.0,211.0,210.0,211.0,211.0,211.0,nan
Total Debt/Equity,274.87,325.78,299.55,312.21,321.54,321.11,299.55,nan
Reserve Ratio,1917.45,1468.41,1397.9,nan,1278.59,1336.09,1397.9,nan
Oper.Income Margin,0.93,2.07,2.86,3.29,2.13,3.99,3.18,2.46
Net Income Margin,-0.66,0.65,1.1,1.51,0.6,1.74,1.68,0.64
ROA,-1.84,0.64,1.53,2.17,0.97,2.76,2.2,1.13
ROE,-4.23,5.35,11.4,16.38,6.92,20.38,18.53,6.81
EPS(KRW),-441.0,500.0,929.0,1350.0,124.0,380.0,361.0,136.0
BPS(KRW),10087.0,8672.0,8282.0,8839.0,7623.0,7940.0,8282.0,nan
DPS(KRW),102.0,102.0,102.0,102.0,nan,nan,102.0,nan
PER,nan,20.97,11.52,11.62,nan,nan,nan,nan
PBR,1.11,1.21,1.29,1.78,2.09,1.39,1.29,nan
Issued Shares,38121.0,38121.0,38121.0,nan,38121.0,38121.0,38121.0,nan
Div Yield,0.91,0.97,0.95,nan,nan,nan,0.95,nan
