계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2.0,1.0,1.0,81.0,0.0,0.0,1.0,nan
Operating Income,-118.0,-123.0,-143.0,-70.0,-36.0,-39.0,-36.0,nan
Oper.Income(Rep.),-118.0,-123.0,-143.0,nan,-36.0,-39.0,-36.0,nan
Net Income,-45.0,-114.0,-72.0,-70.0,7.0,-27.0,-43.0,nan
Net Income(Contr.),-45.0,-114.0,-72.0,-70.0,7.0,-27.0,-43.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,557.0,529.0,437.0,nan,530.0,489.0,437.0,nan
Total Liabilities,242.0,217.0,188.0,nan,214.0,198.0,188.0,nan
Total Equity,315.0,312.0,249.0,nan,316.0,291.0,249.0,nan
Net Income(Contr.),315.0,312.0,249.0,nan,316.0,291.0,249.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,68.0,76.0,76.0,nan,76.0,76.0,76.0,nan
Total Debt/Equity,77.01,69.45,75.26,nan,67.65,68.05,75.26,nan
Reserve Ratio,365.47,310.08,226.94,nan,314.6,281.18,226.94,nan
Oper.Income Margin,-4832.99,-9947.91,-11804.01,-86.42,-395362.26,-685387.54,-3154.15,nan
Net Income Margin,-1846.96,-9235.91,-5966.88,-86.42,75233.99,-463317.27,-3762.82,nan
ROA,-7.29,-20.99,-14.93,-16.01,5.39,-20.86,-36.8,nan
ROE,-15.25,-36.36,-25.68,-28.06,8.68,-35.01,-63.08,nan
EPS(KRW),-333.0,-748.0,-473.0,-459.0,44.0,-174.0,-279.0,nan
BPS(KRW),2327.0,2050.0,1635.0,nan,2073.0,1906.0,1635.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,3.69,6.95,3.21,nan,3.27,3.01,3.21,nan
Issued Shares,13518.0,15230.0,15258.0,nan,15258.0,15258.0,15258.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
